,date,time,type,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
217,01-Jun-19,7:47:33 PM PDT,Refund,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,SEATTLE,WA,98146-3729,-4.05,-0.26,-0.0,1.06
218,02-Jun-19,9:50:50 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,TRAVERSE CITY,MI,49685-9016,-11.1,-1.34,-0.0,5.62
219,03-Jun-19,10:16:06 PM PDT,Refund,WEL-24400-U,WEL-24400U,"Welch Allyn 24400-U Reusable Ear Specula Set for Macro View and Diagnostic Otoscope, Universal, Polypropylene",1.0,CHICAGO,IL,60618-3014,-7.7,-0.74,-0.0,3.29
220,04-Jun-19,6:21:44 AM PDT,Refund,3MM-6152,3MM-6152,"3M Littmann Cardiology IV Diagnostic Stethoscope,  Standard-Finish Chestpiece, Black Tube, Stainless Stem and Headset, 27 inch, 6152",1.0,SOUND BEACH,NY,11789-1932,-161.49,-15.5,-0.0,116.96
221,04-Jun-19,8:19:21 AM PDT,Refund,3MM-1537(X4),3MM-1537(X4),"Nexcare Opticlude Orthoptic Eye Patches, Junior Size, 20-Count Boxes (Pack of 4)",1.0,CHARLESTON,MS,38921-2241,-19.5,-2.34,-0.0,7.92
222,05-Jun-19,2:24:01 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,WEBSTER,TX,77598-2552,-11.1,-1.34,-0.0,5.62
223,05-Jun-19,6:56:44 PM PDT,Refund,PRK-12-02(X2),PRK-12-02(X2),Spectra 360 Electrode Gel - Parker Laboratories - 60g (2oz) Tube - (Pack of 2),1.0,HOMESTEAD,FL,33032-6046,-5.95,-0.38,-0.0,2.12
224,06-Jun-19,12:15:10 AM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,6.0,SPRINGFIELD GARDENS,NY,11413-4010,-66.6,-8.02,-0.0,33.72
225,09-Jun-19,11:02:07 AM PDT,Refund,3MM-1537(X4),3MM-1537(X4),"Nexcare Opticlude Orthoptic Eye Patches, Junior Size, 20-Count Boxes (Pack of 4)",1.0,PASADENA,CA,91105-2906,-18.93,-2.27,-0.0,7.92
226,"Jun 10, 201",9 3:00:31 AM PDT,Refund,WEL-92821,WEL-92821,"Welch Allyn Complete Diagnostic Set with 2 Heads, 2 AA Handles, 15 Specula and Soft Case",1.0,HUIXQUILUCAN DE DEGOLLADO,MÉXICO,52774,0.0,-0.0,-0.0,221.79
227,"Jun 10, 201",9 11:04:55 AM PDT,Refund,CON-125264(E),CON-125264E,"ConvaTec SUR-FIT Natura Stomahesive Wafer, #125264, 1-3/4"" Flange 10/Box",1.0,Winkler,Manitoba,R6W-1M1,0.0,-0.0,-0.0,12.64
228,"Jun 11, 201",9 3:42:00 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,LOCK HAVEN,PA,17745-8861,-11.1,-1.34,-0.0,5.62
229,"Jun 11, 201",9 3:45:13 PM PDT,Refund,3MM-1539(X3),3MM-1539(X3),"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1.0,SANTA BARBARA,CA,93111-1679,-14.92,-1.79,-0.0,8.25
230,"Jun 12, 201",9 1:10:48 PM PDT,Refund,3MM-1527-1,3MM-1527-1-12,"3M Transpore Tape 1"" x 10 yd Box: 12",1.0,BUCKEYE,AZ,85396-7972,-10.75,-1.29,-0.0,4.73
231,"Jun 13, 201",9 2:17:49 AM PDT,Refund,SOT-166130,SOT-166130,"Sothys Paris Secrets De Global Anti-Aging De-Stressing Cream, 1 Fluid Ounce",1.0,Shawnigan Lake,BC,V0R 2W1,0.0,-0.0,-0.0,50.89
232,"Jun 13, 201",9 9:58:41 AM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,DENNIS,MS,38838-9751,-11.1,-1.34,-0.0,5.62
233,"Jun 13, 201",9 8:33:55 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,New York,NY,10028-6204,-11.1,-1.34,-0.0,5.62
234,"Jun 14, 201",9 4:38:14 AM PDT,Refund,3MM-2161,3MM-2161,"3M Littmann Master Cardiology Stethoscope, Black Plated Chestpiece and Eartubes, Black Tube, 27 inch, 2161",1.0,Al Nammas,Asir,67378,0.0,-0.0,-0.0,124.02
235,"Jun 14, 201",9 10:04:09 AM PDT,Refund,3MM-1539(X3),3MM-1539(X3),"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1.0,WORTHINGTON,OH,43085-3343,-14.85,-1.78,-0.0,8.25
236,"Jun 14, 201",9 4:28:09 PM PDT,Refund,WEL-24400-U,WEL-24400U,"Welch Allyn 24400-U Reusable Ear Specula Set for Macro View and Diagnostic Otoscope, Universal, Polypropylene",1.0,Portage,MI,49024,-7.6,-0.73,-0.0,3.29
237,"Jun 14, 201",9 11:27:30 PM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,ALAMEDA,CA,94501-3130,-9.86,-0.85,-0.0,3.43
238,"Jun 15, 201",9 1:36:07 PM PDT,Refund,3MM-AC-036,3MM-AC-036,"Nexcare Acne Cover, Best Seller, Helps Blemishes Clear, #1 Amazon Seller, 36 Count",1.0,Greensboro,MD,21639,-5.99,-0.38,-0.0,2.31
239,"Jun 15, 201",9 2:00:10 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,LUTZ,FL,33558-2768,-11.1,-1.34,-0.0,5.62
240,"Jun 15, 201",9 7:01:13 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,INTERNATIONAL FALLS,MN,56649-8737,-11.1,-1.34,-0.0,5.62
241,"Jun 16, 201",9 11:58:24 AM PDT,Refund,3MM-1624W(20),3MM-1624W(20),"3m Tegaderm Transparent Film Dressing 2.375"" x 2.75""/Picture Frame Style/Package of 20",1.0,LOS ANGELES,CA,90071-3316,-5.45,-0.35,-0.0,1.8
242,"Jun 18, 201",9 2:39:51 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,STILLWATER,MN,55082-8381,-11.1,-1.34,-0.0,5.62
243,"Jun 18, 201",9 7:09:06 PM PDT,Refund,CON-22771,CON-22771,CONVATEC 22771 ActiveLife Cut-to-Fit Drainable Pouch (Pack of 10),1.0,Sacramento,California,95835,-36.0,-3.46,-0.0,18.85
244,"Jun 19, 201",9 4:54:56 AM PDT,Refund,KEL-GEL60GM,KEL-GEL60GM,Kelo-cote Advanced Formula Scar Gel 60g,1.0,wuxi,jiangsu,214122,0.0,-0.0,-0.0,51.22
245,"Jun 19, 201",9 3:26:37 PM PDT,Refund,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,METHUEN,MA,1844,-4.05,-0.26,-0.0,1.06
246,"Jun 19, 201",9 6:02:34 PM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,CHICAGO,IL,60656-1169,-9.86,-0.94,-0.0,3.43
247,"Jun 19, 201",9 6:50:37 PM PDT,Refund,3MM-2161,3MM-2161,"3M Littmann Master Cardiology Stethoscope, Black Plated Chestpiece and Eartubes, Black Tube, 27 inch, 2161",1.0,San Leandro,CA,94578,-194.0,-18.62,-0.0,124.02
248,"Jun 20, 201",9 10:40:26 AM PDT,Refund,3MM-H1626,3MM-H1626,"Nexcare Tegaderm Waterproof Transparent Dressing, The #1 Hospital Brand, Protects Cuts, Minor Burns, Blisters and Post-Surgical Incisions, 2-3/8 Inche",3.0,EDMONDS,WA,98026-6300,-20.7,-1.32,-0.0,7.56
249,"Jun 20, 201",9 6:01:36 PM PDT,Refund,BRO-HRLC-R,BRO-HRLC-R,"Hairfinity Revitalizing Leave-In Conditioner With Bioactive Hydrolyzed Collagen, MSM & Horsetail To Reduce Breakage & Split Ends 8 oz",1.0,Lawndale,CA,90260-3515,-21.0,-2.52,-0.0,9.72
250,"Jun 20, 201",9 6:01:36 PM PDT,Refund,BRO-HNBO-R,BRO-HNBO-R,Hairfinity Nourishing Botanical Oil 100% Naturally Derived Ingredients & Essential Oils - Reduce Hair Breakage + Increase Shine & Elasticity 1.76 oz,1.0,Lawndale,CA,90260-3515,-22.5,-2.7,-0.0,11.76
251,"Jun 20, 201",9 9:55:58 PM PDT,Refund,WEL-24400-U,WEL-24400U,"Welch Allyn 24400-U Reusable Ear Specula Set for Macro View and Diagnostic Otoscope, Universal, Polypropylene",1.0,HOUSTON,TX,77027-4202,-9.58,-0.92,-0.49,3.29
252,"Jun 22, 201",9 3:46:25 AM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,SPRING,TX,77386-3587,-9.86,-0.94,-0.0,3.43
253,"Jun 22, 201",9 11:58:10 AM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,BRIGHTON,MA,02135-2744,-11.1,-1.34,-0.0,5.62
254,"Jun 23, 201",9 3:36:14 PM PDT,Refund,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,MEDFIELD,MA,02052-2932,-4.05,-0.26,-0.0,1.06
255,"Jun 25, 201",9 9:07:31 AM PDT,Refund,MOL-281000,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,4.0,DARIEN,CT,06820-6031,-51.6,-9.31,-0.0,26.68
256,"Jun 25, 201",9 9:07:31 AM PDT,Refund,MOL-281000,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,2.0,DARIEN,CT,06820-6031,-25.8,-0.0,-0.0,13.34
257,"Jun 25, 201",9 9:07:34 AM PDT,Refund,MOL-281000,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,4.0,DARIEN,CT,06820-6031,-51.6,-6.21,-0.0,26.68
258,"Jun 25, 201",9 7:00:39 PM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,CARLSBAD,CA,92009-6015,-9.86,-0.94,-0.0,3.43
259,"Jun 25, 201",9 8:12:18 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,GLENDALE,CA,91203-3302,-11.1,-1.34,-0.0,5.62
260,"Jun 26, 201",9 4:03:38 PM PDT,Refund,3MM-6151,3MM-6151,"3M Littmann Cardiology IV Diagnostic Stethoscope,  Standard-Finish Chestpiece, Black Tube, Stainless Stem and Headset, 22 inch, 6151",1.0,BELLINGHAM,WA,98226-1741,-163.5,-15.7,-0.0,116.52
261,"Jun 27, 201",9 5:18:34 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,DE FOREST,WI,53532-1881,-11.1,-1.34,-0.0,5.62
262,"Jun 27, 201",9 6:05:09 PM PDT,Refund,CON-22771,CON-22771,CONVATEC 22771 ActiveLife Cut-to-Fit Drainable Pouch (Pack of 10),3.0,HAWTHORNE,NJ,07506-2638,-107.25,-10.3,-0.0,56.55
263,"Jun 27, 201",9 9:30:56 PM PDT,Refund,3MM-6166,3MM-6166,"3M Littmann Cardiology IV Diagnostic Stethoscope, Smoke-Finish Chestpiece, Plum Tube,  Smoke Stem and Headset, 27 inch, 6166",1.0,Norfolk,Va,23509,-168.9,-16.22,-0.0,116.96
264,"Jun 28, 201",9 1:27:31 AM PDT,Refund,3MM-1626W(X2),3MM-1626W(X2B),"Tegaderm - 4"" x 4.75"" - 1626W - 50 Dressings per box (Pack of 2 Boxes)",1.0,San Marcos,CA,92078-3966,0.0,-0.0,-9.98,19.64
265,"Jun 28, 201",9 1:41:16 AM PDT,Refund,TOR-MS408W,TOR-MS408W,"Skin-Tac-H Adhesive TacAway Remover Wipes, 50 count",1.0,FLAGSTAFF,AZ,86004-9209,-11.38,-1.37,-0.0,5.62
266,"Jun 28, 201",9 1:41:16 AM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,FLAGSTAFF,AZ,86004-9209,-11.1,-1.34,-0.0,5.62
267,"Jun 28, 201",9 2:17:14 AM PDT,Refund,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Chico,California,95973,-4.05,-0.26,-0.0,1.06
268,"Jun 28, 201",9 12:26:56 PM PDT,Refund,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz. Tube",1.0,Berkeley,CA,94720-4555-95,-10.74,-1.03,-0.0,6.29
269,"Jun 28, 201",9 2:15:39 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,POWAY,CA,92064-3952,-11.1,-1.34,-0.0,5.62
270,"Jun 28, 201",9 3:14:10 PM PDT,Refund,3MM-1626W,3MM-1626W(B),"3m Tegaderm Transparent Film Dressing 4"" x 4.75""/Picture Frame Style/Box of 50",1.0,ARVADA,CO,80007-7615,-17.5,-2.1,-0.0,9.82
271,"Jun 28, 201",9 5:31:33 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,houston,texas,77064,-11.1,-1.34,-0.0,5.62
272,"Jun 29, 201",9 1:55:25 PM PDT,Refund,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz. Tube",1.0,Roseville,Ca,95661,-10.74,-1.03,-0.0,6.29
273,"Jun 30, 201",9 3:18:30 PM PDT,Refund,3MM-H1624,3MM-H1624,"Nexcare Tegaderm Waterproof Transparent Dressing, 2-3/8 Inches X 2-3/4 Inches, 8 Count",1.0,RANCHO CUCAMONGA,CA,91701-6134,-4.7,-0.3,-0.0,1.84
274,"Jun 30, 201",9 3:18:48 PM PDT,Refund,3MM-1626W,3MM-1626W(B),"3m Tegaderm Transparent Film Dressing 4"" x 4.75""/Picture Frame Style/Box of 50",1.0,DALLAS,TX,75205-1254,-17.0,-2.04,-0.0,9.82
275,"Jun 30, 201",9 4:58:24 PM PDT,Refund,3MM-1626W,3MM-1626W(B),"3m Tegaderm Transparent Film Dressing 4"" x 4.75""/Picture Frame Style/Box of 50",1.0,PHILOMATH,OR,97370,-17.5,-2.1,-0.0,9.82
276,01-Jul-19,10:01:21 AM PDT,Refund,WEL-06000-800,WEL-06000-800,"Braun PC 200 Probe Cover by Welch Allyn, 200 units per pack",1.0,MILLWOOD,NY,10546-1005,-11.99,-1.15,-0.0,6.6
277,01-Jul-19,6:36:32 PM PDT,Refund,3MM-1539(X3),3MM-1539(X3),"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1.0,PEORIA,AZ,85383-1615,-14.85,-1.78,-0.0,8.25
278,01-Jul-19,7:20:11 PM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,SURFSIDE BEACH,SC,29575-8100,-9.86,-0.94,-0.0,3.43
279,02-Jul-19,10:47:09 AM PDT,Refund,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz. Tube",1.0,PIKEVILLE,TN,37367-8510,-10.74,-1.03,-0.0,6.29
280,02-Jul-19,12:21:39 PM PDT,Refund,3MM-1626W(10),3MM-1626W(10),"3M Tegaderm Transparent Film Dressing - 4"" x 4 3/4"" - Pack of 10",1.0,KANSAS CITY,MO,64111-5009,-5.49,-0.35,-0.0,1.96
281,03-Jul-19,9:44:39 AM PDT,Refund,3MM-1626W,3MM-1626W(B),"3m Tegaderm Transparent Film Dressing 4"" x 4.75""/Picture Frame Style/Box of 50",1.0,POPLAR BLUFF,MO,63901-7897,-17.0,-2.04,-0.0,9.82
282,03-Jul-19,12:51:50 PM PDT,Refund,3MM-6166,3MM-6166,"3M Littmann Cardiology IV Diagnostic Stethoscope, Smoke-Finish Chestpiece, Plum Tube,  Smoke Stem and Headset, 27 inch, 6166",1.0,Ypsilanti,MI,48197,-165.99,-15.94,-0.0,116.96
283,03-Jul-19,1:49:02 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,OMAHA,NE,68111-2617,-11.1,-1.34,-0.0,5.62
284,03-Jul-19,6:53:02 PM PDT,Refund,3MM-6151,3MM-6151,"3M Littmann Cardiology IV Diagnostic Stethoscope,  Standard-Finish Chestpiece, Black Tube, Stainless Stem and Headset, 22 inch, 6151",1.0,PITTSFIELD,MA,01201-1212,-163.5,-15.7,-0.0,116.52
285,03-Jul-19,7:31:14 PM PDT,Refund,3MM-6151,3MM-6151,"3M Littmann Cardiology IV Diagnostic Stethoscope,  Standard-Finish Chestpiece, Black Tube, Stainless Stem and Headset, 22 inch, 6151",1.0,HAWTHORNE,CA,90250-7722,-163.5,-15.7,-0.0,116.52
286,03-Jul-19,9:04:51 PM PDT,Refund,3MM-1624W(20),3MM-1624W(20B),"3M Tegaderm Transparent Film Dressing, Picture Frame Style, with Label, 2-3/8"" x 2-3/4"" - Pack of 20",1.0,Milpitas,California,95035,-5.6,-0.36,-0.0,1.8
287,03-Jul-19,10:42:41 PM PDT,Refund,3MM-H1624,3MM-H1624,"Nexcare Tegaderm Waterproof Transparent Dressing, 2-3/8 Inches X 2-3/4 Inches, 8 Count",2.0,MEDFORD,MA,02155-5559,-9.5,-0.61,-0.0,3.68
288,03-Jul-19,11:29:05 PM PDT,Refund,3MM-R1540(10),3MM-R1540(10),3M STERI STRIP SKIN CLOSURES 1/8'' X 3'' 10 PKG/5,1.0,Menomonee Falls,WI,53051,-5.34,-0.34,-0.0,1.71
289,04-Jul-19,9:48:20 AM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,BROOKLYN PARK,MN,55443-2022,-11.1,-1.34,-0.0,5.62
290,04-Jul-19,10:42:48 AM PDT,Refund,3MM-1626W,3MM-1626W(B),"3m Tegaderm Transparent Film Dressing 4"" x 4.75""/Picture Frame Style/Box of 50",1.0,Millbrook,Ontario,L0A 1G0,0.0,-0.0,-22.43,9.82
291,04-Jul-19,3:32:17 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,Boise,ID,83702-7643,-11.1,-1.34,-0.0,5.62
292,05-Jul-19,12:19:57 AM PDT,Refund,3MM-1539(X3),3MM-1539(X3),"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1.0,LEXINGTON,KY,40514-8303,-14.85,-1.78,-0.0,8.25
293,05-Jul-19,10:52:11 AM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,Tempe,AZ,85283-4269,-9.86,-0.94,-0.0,3.43
294,05-Jul-19,10:55:23 AM PDT,Refund,SOT-140176,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum  1.69 oz,1.0,Toronto,ON,M5J2S7,0.0,-0.0,-0.0,23.41
295,05-Jul-19,1:25:47 PM PDT,Refund,3MM-1537(X4),3MM-1537(X4),"Nexcare Opticlude Orthoptic Eye Patches, Junior Size, 20-Count Boxes (Pack of 4)",2.0,Riyadh,Riyadh,12395,0.0,-0.0,-0.0,15.84
296,05-Jul-19,2:12:41 PM PDT,Refund,3MM-1539(X3),3MM-1539(X3),"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1.0,BRONX,NY,10468-4052,-14.45,-1.74,-0.99,8.25
297,05-Jul-19,4:35:02 PM PDT,Refund,CON-22771,CON-22771,CONVATEC 22771 ActiveLife Cut-to-Fit Drainable Pouch (Pack of 10),1.0,Howell,MI,48843-1718,-35.75,-3.43,-0.0,18.85
298,05-Jul-19,4:40:47 PM PDT,Refund,MOL-1434,MOL-1434,"Tubigrip, Natural, Size E, 3.5 inch diameter",1.0,PRAIRIEVILLE,LA,70769-4620,-17.86,-2.14,-0.0,7.69
299,06-Jul-19,12:05:39 PM PDT,Refund,3MM-1626W,3MM-1626W,"3M Tegaderm Transparent Dressing with Label 4"" x 4 3/4"" (10 x 12 cm)50 per Box #1626W",1.0,DRYDEN,NY,13053-9740,0.0,-0.0,-5.1,9.82
300,06-Jul-19,1:07:18 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,SAVANNAH,GA,31405,-11.1,-1.34,-0.0,5.62
301,06-Jul-19,2:19:31 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,MOUNTLAKE TERRACE,WA,98043-2823,-11.1,-1.34,-0.0,5.62
302,06-Jul-19,2:38:25 PM PDT,Refund,3MM-H1547,3MM-H1547,"Nexcare Steri-Strip Skin Closure, Tough, 18-Count",1.0,NORFOLK,VA,23508-1946,-4.66,-0.3,-0.0,1.81
303,06-Jul-19,3:40:50 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,KEY BISCAYNE,FL,33149-1506,-11.1,-1.34,-0.0,5.62
304,06-Jul-19,5:23:53 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,CHARLOTTE,NC,28209,-11.1,-1.34,-0.0,5.62
305,06-Jul-19,6:38:51 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,NARBERTH,PA,19072-1702,-11.1,-1.34,-0.0,5.62
306,06-Jul-19,6:56:59 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,JONESBORO,AR,72401-7895,-11.1,-1.34,-0.0,5.62
307,06-Jul-19,11:42:15 PM PDT,Refund,3MM-SLT-1(X4),3MM-SLT-1(X4),Nexcare Sensitive Skin Low Trauma Tape 1 in x 144 in 1 ea (Pack of 4),2.0,He dong qu,Tianjin,300161,0.0,-0.0,-0.0,23.44
308,07-Jul-19,3:41:58 AM PDT,Refund,TOR-MS408W,TOR-MS408W,"Skin-Tac-H Adhesive TacAway Remover Wipes, 50 count",1.0,CHOWCHILLA,CA,93610-2068,-11.38,-1.37,-0.0,5.62
309,07-Jul-19,3:10:56 PM PDT,Refund,MOL-1443,MOL-1443,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1.0,NORTH LAS VEGAS,NV,89031-1829,-17.77,-1.7,-0.0,9.7
310,08-Jul-19,12:30:31 PM PDT,Refund,3MM-1626W,3MM-1626W(B),"3m Tegaderm Transparent Film Dressing 4"" x 4.75""/Picture Frame Style/Box of 50",1.0,SPARTANBURG,SC,29301-5642,-17.0,-2.04,-0.0,9.82
311,08-Jul-19,12:34:35 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,FRIDAY HARBOR,WA,98250-8885,-11.1,-1.34,-0.0,5.62
312,08-Jul-19,12:37:09 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,ROCKMART,GA,30153-3348,-11.1,-1.34,-0.0,5.62
313,08-Jul-19,3:11:44 PM PDT,Refund,MOL-1434,MOL-1434,"Tubigrip, Natural, Size E, 3.5 inch diameter",1.0,FARMINGTON,NM,87401-9636,-17.25,-2.07,-0.0,7.69
314,08-Jul-19,6:04:11 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,CHARLOTTE,NC,28269-2153,-11.1,-1.34,-0.0,5.62
315,08-Jul-19,6:12:48 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,SUGAR HILL,GA,30518-7943,-11.1,-1.34,-0.0,5.62
316,08-Jul-19,8:21:57 PM PDT,Refund,PRK-12-02,PRK-12-02(A),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1.0,Sabina,Ohio,45169,-3.6,-0.24,-0.0,1.06
317,09-Jul-19,1:34:36 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,MARBLEHEAD,MA,1945,-11.1,-1.34,-0.0,5.62
318,"Jul 10, 201",9 3:20:48 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,St. Augustine,FL,32080,-11.1,-1.34,-0.0,5.62
319,"Jul 10, 201",9 4:09:41 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,GREENVILLE,SC,29611-7553,-11.1,-1.34,-0.0,5.62
320,"Jul 10, 201",9 4:51:28 PM PDT,Refund,3MM-1539(X3),3MM-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1.0,AUSTIN,TX,78746-1273,-16.68,-2.0,-0.0,8.25
321,"Jul 10, 201",9 11:50:47 PM PDT,Refund,MOL-1438,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",1.0,SOUTH MILWAUKEE,WI,53172-3440,-20.48,-1.97,-0.0,9.23
322,"Jul 11, 201",9 1:37:45 AM PDT,Refund,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Minnetonka,MN,55305-1056,-5.77,-0.37,-0.0,2.67
323,"Jul 11, 201",9 1:39:55 PM PDT,Refund,MOL-1443,MOL-1443,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1.0,AZUSA,CA,91702-4554,-17.87,-1.71,-0.0,9.7
324,"Jul 11, 201",9 4:11:34 PM PDT,Refund,TOR-MS407W,TOR-MS407W(B),Skin-TacTM Adhesive Barrier Wipes 50 count,1.0,JACKSONVILLE,FL,32246-7293,-11.09,-1.33,-0.0,5.62
325,"Jul 11, 201",9 4:39:07 PM PDT,Refund,WEL-06000-800,WEL-06000-800,"Braun PC 200 Probe Cover by Welch Allyn, 200 units per pack",1.0,NEW YORK,NY,10036-4206,-11.8,-1.14,-0.0,6.6
326,"Jul 12, 201",9 2:07:23 AM PDT,Refund,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length x 2.375"" Width, Transparent (Pack of 100)",1.0,IRVINE,CA,92614-5824,-15.29,-1.46,-0.0,9.0
327,"Jul 12, 201",9 2:07:39 AM PDT,Refund,3MM-1624W(20),3MM-1624W(20B),"3M Tegaderm Transparent Film Dressing, Picture Frame Style, with Label, 2-3/8"" x 2-3/4"" - Pack of 20",1.0,SOUTH LAKE TAHOE,CA,96150-6640,-5.6,-0.36,-0.0,1.8
