,date,time,type,order id,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
189,2019-04-25,4:18:22 PM PDT,Refund,702-0299813-9848249,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Edmonton,Alberta,T5A 5E8,-69.85,-8.38,-0.0,27.4
190,2019-04-25,8:38:16 PM PDT,Refund,701-6264500-3310615,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Calgary,Alberta,T3J 4K4,-69.85,-8.38,-0.0,27.4
191,2019-04-26,3:39:39 PM PDT,Refund,702-5747951-2438624,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Edmonton,Alberta,T5P 2G7,-69.85,-8.38,-0.0,27.4
192,2019-04-26,3:40:43 PM PDT,Refund,701-8241162-2166601,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Brossard,Quebec,J4Y 0E5,-69.85,-8.38,-0.0,27.4
193,2019-04-27,3:07:15 AM PDT,Refund,702-8844366-3929847,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,St. Albert,AB,T8N 4G4,-55.95,-6.71,-0.0,24.03
194,2019-04-27,10:59:11 AM PDT,Refund,701-5907882-3490617,,PRK-12-08(A),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1.0,l'Epiphanie,Quebec,J5X3A5,-11.45,-0.74,-0.0,0.0
195,2019-04-27,8:47:23 PM PDT,Refund,701-3176904-0203448,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Unionville,Ontario,L3R 1J7,-39.85,-4.78,-5.36,14.65
196,2019-04-29,5:29:40 AM PDT,Refund,701-0689265-6495464,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Calgary,Alberta,T2Z 3E4,0.0,-0.0,-7.34,2.67
197,2019-04-29,12:17:42 PM PDT,Refund,702-4370194-7311443,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Pointe claire,Quebec,H9R0C8,-39.85,-4.78,-0.0,14.65
198,2019-04-29,2:43:04 PM PDT,Refund,702-2722126-8461002,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Toronto,ON,M6P 0A6,-39.85,-4.78,-0.0,14.65
199,2019-04-29,9:44:28 PM PDT,Refund,702-1331797-3212239,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Kirkland,Quebec,H9J 3W4,-69.85,-8.38,-0.0,27.4
200,2019-04-30,7:29:26 PM PDT,Refund,702-3803284-5599437,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Winnipeg,Manitoba,R2N 4B8,-12.99,-0.83,-0.0,3.32
201,2019-05-01,12:22:11 AM PDT,Refund,701-7702270-9979421,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,2.0,Maple Vaughan,Ontario,L6A 3M7,-99.88,-11.98,-0.0,48.06
202,2019-05-01,11:27:35 AM PDT,Refund,702-3927207-8840200,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Etobicoke,Ontario,M8Y 0B2,-69.85,-8.38,-0.0,27.4
203,2019-05-02,9:00:09 AM PDT,Refund,701-7486918-5654651,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Ottawa,Ontario,K2G 6H6,-39.85,-4.78,-0.0,14.65
204,2019-05-02,10:44:00 AM PDT,Refund,701-8810011-2209024,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Mount Albert,Ontario,L0G 1M0,-39.85,-4.78,-0.0,14.65
205,2019-05-02,1:15:49 PM PDT,Refund,701-4304688-6663451,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Mississauga,Ontario,L5J 3L8,-69.85,-8.38,-0.0,27.4
206,2019-05-02,3:33:38 PM PDT,Refund,702-3970818-0295433,,LUX-NEO110W,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white),1.0,York,Ontario,M6E 2K5,-38.85,-4.66,-0.0,14.65
207,2019-05-02,7:33:38 PM PDT,Refund,702-0063778-3337023,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Ottawa,Ontario,K1H 5K9,-69.85,-8.38,-0.0,27.4
208,2019-05-02,8:20:20 PM PDT,Refund,702-5814357-5121811,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Vernon,BC,V1T 7A9,-71.0,-8.52,-0.0,29.15
209,2019-05-03,1:07:24 AM PDT,Refund,702-6533123-6405052,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Calgary,Alberta,T2L 2J9,-14.0,-0.9,-0.0,3.32
210,2019-05-03,9:06:14 AM PDT,Refund,702-6190437-5733015,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Milton,Ontario,L9T 8K4,-69.85,-8.38,-0.0,27.4
211,2019-05-04,12:22:53 PM PDT,Refund,701-0445499-7841027,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Calgary,Alberta,T3K 5V3,-69.85,-8.38,-0.0,27.4
212,2019-05-04,2:08:42 PM PDT,Refund,701-5819555-0683415,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Val Therese,Ontario,P3P 1S4,0.0,-0.0,-0.0,4.04
213,2019-05-04,2:57:46 PM PDT,Refund,702-8291290-6823418,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,MARKHAM,Ontario,L3R 3P6,-70.0,-8.4,-0.0,29.15
214,2019-05-04,5:53:51 PM PDT,Refund,702-6469236-4429065,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Edmonton,Alberta,T5L 4E5,-45.85,-5.5,-0.0,18.31
215,2019-05-05,7:43:16 AM PDT,Refund,701-3442285-5749058,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Ajax,Ontario,L1T 0M7,-39.85,-9.57,-0.0,14.65
216,2019-05-05,7:43:16 AM PDT,Refund,701-3442285-5749058,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Ajax,Ontario,L1T 0M7,-39.85,-0.0,-0.0,14.65
217,2019-05-05,3:48:23 PM PDT,Refund,702-0329447-3916236,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Toronto,Ontario,M6M 1K7,-39.85,-4.78,-0.0,14.65
218,2019-05-06,7:38:52 AM PDT,Refund,702-6961902-5846604,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Ajax,Ontario,L1T 0M7,-45.85,-5.5,-0.0,18.31
219,2019-05-06,2:22:42 PM PDT,Refund,702-9301986-5249864,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Calgary's,AB,T3G 4Z8,-45.85,-5.5,-0.0,18.31
220,2019-05-06,2:25:48 PM PDT,Refund,701-5810954-5903402,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Victoria,British Columbia,V8Y 2G3,-45.85,-5.5,-0.0,18.31
221,2019-05-06,6:05:13 PM PDT,Refund,701-4672358-7157012,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Brossard,Quebec,J4X 1C5,-69.85,-8.38,-0.0,27.4
222,2019-05-06,6:07:08 PM PDT,Refund,702-3248356-5389819,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,MISSISSAUGA,ON,L5L 5S0,-69.85,-8.38,-0.0,27.4
223,2019-05-06,6:53:48 PM PDT,Refund,701-5038346-8873837,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Toronto,Ontario,M6A 1V9,-9.68,-0.62,-0.0,2.67
224,2019-05-07,10:56:52 AM PDT,Refund,701-9560191-5917011,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6W 4C6,-39.85,-4.78,-0.0,14.65
225,2019-05-08,3:20:28 PM PDT,Refund,701-7016928-2051434,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Verdun,Quebec,H3E 1L1,-14.1,-0.9,-0.0,3.44
226,2019-05-09,7:53:33 AM PDT,Refund,702-2196867-5039449,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Mississauga,ON,L5M 6P1,-45.85,-5.5,-0.0,18.31
227,2019-05-09,10:23:51 AM PDT,Refund,701-6788264-9080214,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Regina,SK,S4R 0Y4,-69.85,-8.38,-0.0,27.4
228,2019-05-09,12:09:09 PM PDT,Refund,702-9963545-6900247,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,North York,Ontario,M2K 1H7,-69.85,-8.38,-0.0,27.4
229,2019-05-09,4:16:15 PM PDT,Refund,702-2939474-6371462,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Bowmanville,ON,L1C 5M9,-69.85,-8.38,-0.0,27.4
230,2019-05-09,5:04:43 PM PDT,Refund,701-6733222-8253823,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Vancouver,British Columbia,V6S0H7,-71.0,-8.52,-0.0,29.15
231,2019-05-10,1:01:51 PM PDT,Refund,702-5988154-2445005,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,St. John's,Newfoundland,A1A 5Y2,-70.71,-8.49,-0.0,29.15
232,2019-05-11,11:20:37 AM PDT,Refund,701-2494829-3489850,,OMR-BP710N,"Omron Healthcare Omron 3 Series Blood Pressure Monitor, 2 lb",1.0,Montreal,QC,H4A 3H5,-49.98,-6.0,-0.0,24.03
233,2019-05-12,7:26:27 AM PDT,Refund,702-8005166-8313814,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Innisfil,Ontario,L4S 0L9,-39.85,-4.78,-0.0,14.65
234,2019-05-12,8:29:09 PM PDT,Refund,702-5120610-8421849,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,Victoria,British Columbia,V8X 2Z9,-41.57,-4.99,-0.0,16.26
235,2019-05-13,11:32:46 AM PDT,Refund,702-3814227-4754635,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Laval,Quebec,H7C 1W4,-14.1,-0.9,-0.0,3.44
236,2019-05-13,3:40:17 PM PDT,Refund,702-9246235-7314626,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,PRINCE GEORGE,BC,V2N 2S0,-45.85,-5.5,-0.0,18.31
237,2019-05-13,6:04:34 PM PDT,Refund,702-5310475-5897826,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,Oakville,Ontario,L6L 0E2,-55.95,-6.71,-0.0,24.03
238,2019-05-14,2:57:36 PM PDT,Refund,701-0890408-8812223,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Nicolet,Quebec,J3T 0A9,-45.85,-5.5,-0.0,18.31
239,2019-05-14,3:01:18 PM PDT,Refund,702-2715393-6117041,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Vancouver,British Columbia,V6B 0E9,-39.85,-4.78,-0.0,14.65
240,2019-05-14,3:28:34 PM PDT,Refund,701-1372184-3221848,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,toronto,Ontario,M5V 0H5,-41.61,-4.99,-4.58,16.26
241,2019-05-14,5:26:27 PM PDT,Refund,701-6620154-9589048,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Toronto,Ontario,M3H 4Y2,-125.0,-15.0,-0.0,0.0
242,2019-05-15,4:34:36 PM PDT,Refund,701-6236260-5460237,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Sarnia,Ontario,N7S 3L7,-45.85,-5.5,-0.0,18.31
243,2019-05-15,4:35:05 PM PDT,Refund,701-7739068-2997024,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Toronto,Ontario,M4E 3J9,-69.85,-8.38,-0.0,27.4
244,2019-05-15,6:05:45 PM PDT,Refund,701-9865828-4584257,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Vancouver,British Columbia,V6P 0C2,-45.85,-5.5,-0.0,18.31
245,2019-05-16,2:26:37 PM PDT,Refund,702-3637692-3113001,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1.0,Abbotsford,British Columbia,V2S 7X9,-20.35,-1.95,-0.0,6.29
246,2019-05-17,3:43:43 AM PDT,Refund,701-2083373-3853847,,LUX-NEO250B,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Calgary,Alberta,T3N0L5,-59.95,-7.19,-0.0,27.21
247,2019-05-17,4:45:01 PM PDT,Refund,701-5606985-3907447,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Orleans,Ontario,K1W 0K6,-70.7,-8.49,-0.0,29.15
248,2019-05-17,11:51:38 PM PDT,Refund,701-2955782-3841828,,OMR-BP710N,"Omron Healthcare Omron 3 Series Blood Pressure Monitor, 2 lb",1.0,Toronto,Ontario,M1L 2Z2,-49.98,-6.0,-0.0,24.03
249,2019-05-18,8:32:54 AM PDT,Refund,702-6251817-9373039,,OMR-BP710N,"Omron Healthcare Omron 3 Series Blood Pressure Monitor, 2 lb",1.0,North York,Ontario,M2J 3K3,-49.98,-6.0,-0.0,24.03
250,2019-05-18,12:37:38 PM PDT,Refund,701-8924811-8049836,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Toronto,Ontario,M3A 1V5,-39.85,-4.78,-0.0,14.65
251,2019-05-18,3:08:06 PM PDT,Refund,702-0670378-3030612,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),2.0,Calgary,Alberta,T2P 2G7,-79.7,-9.57,-0.0,29.3
252,2019-05-18,6:07:35 PM PDT,Refund,701-2367611-7808259,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1.0,North York,Ontario,M2N 0H6,-26.5,-2.54,-0.0,9.82
253,2019-05-19,12:39:47 PM PDT,Refund,701-7054169-3643434,,LUX-NEO250B,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6X 3B1,-59.95,-7.19,-0.0,27.21
254,2019-05-19,3:08:26 PM PDT,Refund,701-0149667-4376211,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Toronto,Ontario,M6P 3T1,-39.85,-4.78,-0.0,14.65
255,2019-05-19,3:11:25 PM PDT,Refund,701-6126740-9042631,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Markham,Ontario,L6C 0K1,-39.85,-4.78,-0.0,14.65
256,2019-05-19,8:39:53 PM PDT,Refund,701-5463641-7633816,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Penticton,British Columbia,V2A 6X7,-45.85,-5.5,-0.0,18.31
257,2019-05-21,8:37:56 AM PDT,Refund,702-1122614-0624202,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Kitchener,Ontario,N2B 0A5,-69.85,-8.38,-0.0,27.4
258,2019-05-21,9:00:56 AM PDT,Refund,701-2931957-0609034,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Toronto,Ontario,M1R3S6,-71.0,-8.52,-0.0,29.15
259,2019-05-21,7:27:49 PM PDT,Refund,701-0993799-5129866,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Etobicoke,On,M9W7J5,-70.0,-8.4,-0.0,27.4
260,2019-05-21,7:30:38 PM PDT,Refund,702-1889540-8117853,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Calgary,Alberta,T2W 3C2,-71.0,-8.52,-0.0,29.15
261,2019-05-21,8:44:50 PM PDT,Refund,702-0965702-7153816,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Lethbridge,Alberta,T1J 5A8,-70.0,-8.4,-0.0,27.4
262,2019-05-22,3:35:29 PM PDT,Refund,702-8259259-7249848,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Thamesville,Ontario,N0P 2K0,-70.85,-8.5,-0.0,29.15
263,2019-05-22,5:06:55 PM PDT,Refund,701-6299802-4594614,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Toronto,Ontario,M2H 2N3,-90.0,-10.8,-0.0,42.7
264,2019-05-23,5:35:20 AM PDT,Refund,701-3401415-8453809,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Scarborough,Ontario,M1B 0C7,-39.85,-4.78,-0.0,14.65
265,2019-05-23,7:23:43 AM PDT,Refund,702-6917845-7798616,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Mississauga,ON,L5N 2J9,-70.0,-8.4,-0.0,29.15
266,2019-05-23,9:05:04 AM PDT,Refund,702-7144236-6787432,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,London,Ontario,N5X 0N1,-69.85,-8.38,-0.0,27.4
267,2019-05-23,10:36:38 AM PDT,Refund,701-0836652-3655422,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Edmonton,Alberta,T6G 0H3,-69.85,-8.38,-0.0,27.4
268,2019-05-24,12:58:47 AM PDT,Refund,701-1049067-2282661,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Calgary,Alberta,T1Y 2M2,0.0,-0.0,-11.92,27.4
269,2019-05-24,3:25:12 AM PDT,Refund,702-7160740-2125851,,OMR-BP710N(B),"Omron 3 Series Upper Arm Blood Pressure Monitor, 0.55 Kilograms",1.0,Scarborough,ON,M1M 2Z2,-64.99,-7.8,-8.48,0.0
270,2019-05-24,8:09:43 AM PDT,Refund,702-2138704-5230656,,OMR-BP710N(B),"Omron 3 Series Upper Arm Blood Pressure Monitor, 0.55 Kilograms",1.0,Puslinch,Ontario,N0B 2J0,-64.99,-7.8,-0.0,0.0
271,2019-05-24,4:31:43 PM PDT,Refund,702-5708220-8214633,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Hamilton,Ontario,L8E 1H3,-70.0,-8.4,-0.0,27.4
272,2019-05-24,5:33:12 PM PDT,Refund,701-2185128-2709809,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),2.0,Winnipeg,Manitoba,R3Y 0T5,-79.7,-9.57,-0.0,29.3
273,2019-05-24,10:43:21 PM PDT,Refund,701-6524923-4393821,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Ottawa,Ontario,K1V 2B2,-70.0,-8.4,-0.0,29.15
274,2019-05-24,11:28:35 PM PDT,Refund,701-0369045-1519428,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Edmonton,Alberta,T6W 2V1,-45.85,-5.5,-0.0,18.31
275,2019-05-25,1:45:04 AM PDT,Refund,701-0390388-8957012,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,OSHAWA,ON,L1G 7T0,-14.5,-1.39,-0.0,4.04
276,2019-05-26,11:05:14 AM PDT,Refund,702-1524162-4065036,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1.0,Fredericton,New Brunswick,E3B 4A9,-27.0,-2.59,-0.0,9.0
277,2019-05-26,11:33:22 AM PDT,Refund,702-0377192-8514635,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Oshawa,ON,L1K 1L9,-70.0,-8.4,-0.0,29.15
278,2019-05-26,2:50:58 PM PDT,Refund,702-9341684-6791437,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1.0,Montreal,Quebec,H3H 2R2,0.0,-0.0,-2.36,9.0
279,2019-05-27,7:39:19 AM PDT,Refund,701-7195342-4843450,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Newburgh,ON,K0K 2S0,-39.85,-4.78,-0.0,14.65
280,2019-05-27,7:40:10 AM PDT,Refund,701-1067210-5377813,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Waubaushene,Ontario,L0K 2C0,-70.0,-8.4,-0.0,27.4
281,2019-05-27,8:24:41 AM PDT,Refund,702-1076895-4853056,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Surrey,British Columbia,V4N 0B9,-70.0,-8.4,-0.0,27.4
282,2019-05-28,7:44:57 AM PDT,Refund,701-0687983-2721018,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Saint-Laurent,Quebec,H4N 2A6,-39.85,-4.78,-0.0,14.65
