date,order id,country,order city,order state,item,quantity,product sales,total cost,profit,return on sales
29-04-2019,701-9492728-0856247,Canada,Burnaby,BC,PRK-12-08(X2),1,14.5,11.89,2.61,0.18
29-04-2019,701-0867474-0733807,Canada,Burnaby,BC,KEL-GEL15GM,1,38.11,27.73,10.38,0.272369457
29-04-2019,702-6170381-8827468,Canada,Surrey,BC,3MM-1624W,1,27,16.41,10.59,0.392222222
29-04-2019,702-9166648-6221064,Canada,kelowna,BC,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
29-04-2019,702-3915517-7776261,Canada,Welland,ON,OMR-BP742N,1,70.86,46.36,24.5,0.345752187
29-04-2019,702-1904538-8901040,Canada,St Catharines,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
29-04-2019,701-9486976-9265018,Canada,Langley,BC,CON-187660,1,19,15.8,3.2,0.168421053
29-04-2019,701-3912405-4182603,Canada,London,ON,KEL-GEL15GM,1,38.11,29.74,8.37,0.219627394
30-04-2019,701-6360537-8981054,Canada,Scarborough,ON,3MM-R1547(10),1,9.68,7.25,2.43,0.251033058
30-04-2019,701-5882625-2173834,Canada,Toronto,ON,PRK-01-08(X2),1,14,11.02,2.98,0.212857143
30-04-2019,702-6779062-4641037,Canada,Gatineau,QC,OMR-BP742N,1,70.92,46.37,24.55,0.346164693
30-04-2019,702-7315051-9713019,Canada,Milton,ON,LUX-NEO320B,1,69.85,57.16,12.69,0.181675018
30-04-2019,702-1718475-8321832,Canada,Nepean,ON,OMR-BP742N,1,70.96,46.37,24.59,0.346533258
30-04-2019,702-7554209-7734642,Canada,Gatineau,QC,KEL-GEL15GM,1,38.11,28.17,9.94,0.260823931
30-04-2019,702-3553625-7139452,Canada,Quesnel,BC,OMR-BP742N,1,70.71,46.34,24.37,0.34464715
30-04-2019,701-3465678-8991405,Canada,Hope,BC,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
30-04-2019,702-5002776-8568230,Canada,St. Marys,ON,OMR-BP742N,1,70.71,54.46,16.25,0.229811908
30-04-2019,702-0577674-1760259,Canada,Toronto,ON,3MM-1624W,1,27,16.73,10.27,0.38037037
30-04-2019,701-2662008-2934627,Canada,cadillac,SK,PRK-03-08(X2),1,14.1,10.68,3.42,0.242553191
30-04-2019,702-3065179-2725014,Canada,MISSISSAUGA,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
30-04-2019,702-0928947-6456207,Canada,Fort St. John,BC,3MM-R1547,1,9.68,17.68,-8,-0.826446281
30-04-2019,702-8444507-7929867,Canada,Burlington,ON,KEL-GEL15GM,1,42.5,28.83,13.67,0.321647059
30-04-2019,701-1184358-9200242,Canada,Newmarket,ON,DER-31815,1,20.7,14.96,5.74,0.277294686
30-04-2019,702-4159728-4468210,Canada,Kelowna,BC,OMR-BP742N,1,70.71,46.34,24.37,0.34464715
30-04-2019,702-1059186-9856245,Canada,Toronto,ON,3MM-1624W,1,27,16.73,10.27,0.38037037
30-04-2019,702-0158185-1131402,Canada,Burlington,ON,KEL-GEL15GM,1,38,28.15,9.85,0.259210526
30-04-2019,702-8259259-7249848,Canada,Thamesville,ON,OMR-BP742N,1,70.85,46.36,24.49,0.345659845
30-04-2019,702-4493949-7155434,Canada,Yorkton,SK,OMR-BP742N,1,70.71,46.34,24.37,0.34464715
30-04-2019,702-8477740-3544226,Canada,Brampton,ON,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
30-04-2019,702-0125102-3209010,Canada,Shelburne,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
30-04-2019,702-2165137-2883466,Canada,Saskatoon,SK,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
30-04-2019,701-3071947-3565032,Canada,Mono,ON,3MM-R1547(10),1,9.68,7.25,2.43,0.251033058
30-04-2019,701-8712126-9549849,Canada,Athens,ON,PRK-03-08(X2),1,14.1,10.68,3.42,0.242553191
30-04-2019,702-4450676-6060262,Canada,North Bay,ON,PRK-03-08(X2),1,14.1,10.68,3.42,0.242553191
30-04-2019,701-3353371-1108240,Canada,Courtenay,BC,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
30-04-2019,702-8656005-8069069,Canada,New Westminster,BC,KEL-GEL15GM,1,38,28.15,9.85,0.259210526
30-04-2019,701-9761123-3585852,Canada,Surrey,BC,PRK-01-08(X2),1,14,11.02,2.98,0.212857143
30-04-2019,701-5044690-3151414,Canada,Oakville,ON,OMR-BP652,1,90,68.29,21.71,0.241222222
30-04-2019,701-8608570-9685041,Canada,Aurora,ON,PRK-03-08(X2),1,14.1,17.77,-3.67,-0.260283688
30-04-2019,702-9251724-8078654,Canada,Burlington,ON,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
30-04-2019,701-0292121-9738653,Canada,Riviere-Beaudette,QC,PRK-03-08(X2),2,28.2,22.29,5.91,0.209574468
30-04-2019,702-5988154-2445005,Canada,St. John's,NL,OMR-BP742N,1,70.71,46.34,24.37,0.34464715
30-04-2019,701-6601511-9005833,Canada,Enfield,NS,BSN-76168,1,18.49,14.85,3.64,0.196863169
30-04-2019,701-7588644-7323433,Canada,Hanover,ON,OMR-BP742N,1,70.71,54.46,16.25,0.229811908
30-04-2019,702-7965413-2949028,Canada,Dartmouth,NS,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
30-04-2019,701-5786599-8957814,Canada,Kitchener,ON,WEL-06000-800,1,25.5,15.85,9.65,0.378431373
30-04-2019,702-9305961-2073818,Canada,Ruthven,ON,PRK-03-08(X2),1,14.1,21.04,-6.94,-0.492198582
30-04-2019,701-7950570-8494605,Canada,Quebec,QC,3MM-1624W,1,27,16.73,10.27,0.38037037
30-04-2019,702-9183400-5080226,Canada,Saint Laurent,QC,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
30-04-2019,702-7756189-6578665,Canada,Chilliwack,BC,PRK-01-08(X2),1,14,11.02,2.98,0.212857143
30-04-2019,701-3583678-3811460,Canada,Toronto,ON,LUX-NEO320B,1,69.85,55.71,14.14,0.202433787
30-04-2019,701-3583678-3811460,Canada,Toronto,ON,LUX-NEO320B,1,69.85,34.75,35.1,0.502505369
30-04-2019,702-7116715-6916221,Canada,Markham,ON,KEL-GEL15GM,1,38,28.15,9.85,0.259210526
30-04-2019,702-4594933-7061855,Canada,Toronto,ON,KEL-GEL15GM,1,38,32.73,5.27,0.138684211
30-04-2019,701-8503379-5949804,Canada,Wetaskiwin,AB,3MM-1624W,1,27,16.41,10.59,0.392222222
30-04-2019,702-4058333-0052205,Canada,Toronto,ON,BSN-76168,1,18.49,18.85,-0.36,-0.019469984
30-04-2019,702-4058333-0052205,Canada,Toronto,ON,BSN-76168,1,18.49,12.19,6.3,0.340724716
30-04-2019,702-4058333-0052205,Canada,Toronto,ON,BSN-76168,1,18.49,12.19,6.3,0.340724716
30-04-2019,701-7562387-3287402,Canada,Edmonton,AB,KEL-GEL15GM,1,38,27.71,10.29,0.270789474
30-04-2019,702-8158948-5725808,Canada,Fort Nelson,BC,BSN-76168,1,18.49,21.09,-2.6,-0.140616549
30-04-2019,702-4897892-9547427,Canada,Huntsville,ON,3MM-R1547,1,9.68,21.5,-11.82,-1.22107438
30-04-2019,702-7271465-0249827,Canada,Edmonton,AB,KEL-GEL15GM,1,38,29.87,8.13,0.213947368
30-04-2019,702-2064528-2507463,Canada,Edmonton,AB,BSN-76168,1,18.49,23.29,-4.8,-0.259599784
30-04-2019,702-2064528-2507463,Canada,Edmonton,AB,BSN-76168,1,18.49,12.19,6.3,0.340724716
30-04-2019,702-2064528-2507463,Canada,Edmonton,AB,BSN-76168,1,18.49,12.19,6.3,0.340724716
30-04-2019,702-2064528-2507463,Canada,Edmonton,AB,BSN-76168,1,18.49,12.19,6.3,0.340724716
30-04-2019,702-2064528-2507463,Canada,Edmonton,AB,BSN-76168,1,18.49,12.19,6.3,0.340724716
30-04-2019,701-8375665-9254644,Canada,Edmonton,AB,BSN-76168,1,18.49,14.41,4.08,0.220659816
30-04-2019,701-1423343-1335461,Canada,Edmonton,AB,KEL-GEL15GM,1,38,32.73,5.27,0.138684211
30-04-2019,702-4233457-7853045,Canada,Lancaster Park,AB,PRK-03-08(X2),1,14.1,18.62,-4.52,-0.320567376
30-04-2019,702-5021354-5937863,Canada,Calgary,AB,PRK-12-08(X2),1,14.5,12.36,2.14,0.147586207
30-04-2019,702-9246235-7314626,Canada,PRINCE GEORGE,BC,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
30-04-2019,702-2173432-8563438,Canada,Edmonton,AB,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
30-04-2019,701-3273959-0244237,Canada,calgary,AB,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
30-04-2019,702-0880169-9776204,Canada,Mascouche,QC,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
30-04-2019,701-1464029-8493062,Canada,Repentigny,QC,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
30-04-2019,702-6765864-9649036,Canada,brossard,QC,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
30-04-2019,702-6890107-5376223,Canada,Montreal,QC,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
30-04-2019,702-1717786-9421805,Canada,Pickering,ON,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
30-04-2019,702-0760502-0601856,Canada,Toronto,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
30-04-2019,702-7308873-7500200,Canada,Toronto,ON,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
30-04-2019,701-6904756-8985010,Canada,Mississauga,ON,PRK-01-08(X2),1,14,11.02,2.98,0.212857143
30-04-2019,701-7212524-1561827,Canada,Mississauga,ON,LUX-NEO180W,1,55.95,39.77,16.18,0.289186774
30-04-2019,701-7230273-3980214,Canada,Toronto,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
30-04-2019,701-2621511-5396255,Canada,Winnipeg,MB,KEL-GEL15GM,2,76,56.3,19.7,0.259210526
30-04-2019,702-8021098-4811437,Canada,Brandon,MB,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
30-04-2019,702-9278528-7350600,Canada,Toronto,ON,OMR-BP742N,1,70.7,63.61,7.09,0.100282885
30-04-2019,702-0212712-2372254,Canada,WINNIPEG,MB,3MM-1624W,1,27,16.73,10.27,0.38037037
30-04-2019,701-0225686-7424248,Canada,Toronto,ON,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
30-04-2019,702-3971705-7989043,Canada,Toronto,ON,OMR-BP652,1,90,62.78,27.22,0.302444444
30-04-2019,702-9459406-3957037,Canada,Mississauga,ON,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
30-04-2019,702-2874532-2795443,Canada,Hamilton,ON,3MM-R1547(10),1,9.68,7.25,2.43,0.251033058
30-04-2019,701-7300861-9192239,Canada,Hamilton,ON,3MM-1626W,1,26.5,19.19,7.31,0.275849057
30-04-2019,702-3016559-0035443,Canada,Laval,QC,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
30-04-2019,702-9849551-4421849,Canada,Verdun,QC,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
30-04-2019,702-6532403-2170607,Canada,Vancouver,BC,BSN-76168,1,18.49,14.41,4.08,0.220659816
30-04-2019,701-6840389-3812231,Canada,SURREY,BC,PRK-03-08(X2),1,14.1,10.68,3.42,0.242553191
30-04-2019,701-5905348-8797006,Canada,Cambridge,ON,PRK-12-08(X2),1,14.5,12.36,2.14,0.147586207
30-04-2019,701-3774459-0651424,Canada,Vancouver,BC,BSN-76168,1,18.49,14.41,4.08,0.220659816
30-04-2019,702-2720703-7481834,Canada,london,ON,KEL-GEL15GM,1,42.5,28.83,13.67,0.321647059
30-04-2019,702-3269542-9153042,Canada,london,ON,KEL-GEL15GM,1,42.5,28.83,13.67,0.321647059
30-04-2019,701-0584775-8644253,Canada,London,ON,KEL-GEL15GM,1,38,28.15,9.85,0.259210526
01-05-2019,701-6443392-6705042,Canada,London,ON,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
01-05-2019,702-4156372-3369817,Canada,Edmonton,AB,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
01-05-2019,702-3724302-0063410,Canada,Calgary,AB,3MM-1626W,1,26.5,18.75,7.75,0.29245283
01-05-2019,702-3724302-0063410,Canada,Calgary,AB,3MM-1626W,1,26.5,18.75,7.75,0.29245283
01-05-2019,701-7781254-3337017,Canada,North Saanich,BC,LUX-NEO120B,1,45.85,39.34,6.51,0.141984733
01-05-2019,702-3455251-8639419,Canada,Toronto,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
01-05-2019,701-0913693-1532247,Canada,Ottawa,ON,3MM-1624W,1,27,16.73,10.27,0.38037037
01-05-2019,701-0592869-1297066,Canada,Aurora,ON,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
01-05-2019,701-8077460-2314604,Canada,North York,ON,KEL-GEL15GM,1,41.64,28.7,12.94,0.310758886
01-05-2019,702-9967673-3956246,Canada,Vaughan,ON,KEL-GEL15GM,1,41.64,28.7,12.94,0.310758886
01-05-2019,701-7402298-7985044,Canada,Toronto,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
01-05-2019,702-8001767-0336234,Canada,Ottawa,ON,KEL-GEL15GM,1,41.64,28.7,12.94,0.310758886
01-05-2019,702-0530970-8884263,Canada,Gatineau,QC,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
01-05-2019,701-7381654-6252205,Canada,Sechelt,BC,OMR-BP742N,1,70.7,50.85,19.85,0.280763791
01-05-2019,702-8019218-6085017,Canada,Saint-Denis-Sur-Richelieu,QC,PRK-03-08(X2),1,14.1,17.65,-3.55,-0.25177305
01-05-2019,702-2485610-9795448,Canada,Weyburn,SK,PRK-12-08(X2),1,14.5,11.89,2.61,0.18
01-05-2019,702-9626485-4313004,Canada,SAMBRO HEAD,NS,3MM-R1547(10),1,9.68,7.25,2.43,0.251033058
01-05-2019,702-2526369-4851457,Canada,Gravenhurst,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
01-05-2019,701-3461022-6302650,Canada,Toronto,ON,OMR-BP742N,1,71,51.41,19.59,0.275915493
01-05-2019,702-5209973-8985003,Canada,Regina,SK,PRK-01-08(X2),1,14,11.02,2.98,0.212857143
01-05-2019,702-2352654-1029062,Canada,Richmond,BC,3MM-R1547(10),1,9.68,11.33,-1.65,-0.170454545
01-05-2019,702-8801732-2824217,Canada,Calgary,AB,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
01-05-2019,701-3473128-1609839,Canada,QUEBEC,QC,PRK-03-08(X2),1,14.1,14.16,-0.06,-0.004255319
01-05-2019,702-7470989-4673864,Canada,Waterloo,ON,BSN-76168,1,18.49,14.41,4.08,0.220659816
01-05-2019,702-9101144-6670649,Canada,Calgary,AB,DER-31815,1,20.7,14.96,5.74,0.277294686
01-05-2019,702-6665018-3208259,Canada,Kitchener,ON,PRK-12-08(X2),1,14.5,12.36,2.14,0.147586207
01-05-2019,701-4175374-9035466,Canada,Brighton,ON,PRK-03-08(X2),1,14.1,18.62,-4.52,-0.320567376
01-05-2019,701-9803335-0209013,Canada,Guelph,ON,OMR-BP742N,1,70.87,53.64,17.23,0.243121208
01-05-2019,701-7893966-0687462,Canada,Burlington,ON,KEL-GEL15GM,1,41.64,28.7,12.94,0.310758886
01-05-2019,702-5502558-2749846,Canada,Dorchester,ON,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
01-05-2019,701-1908508-4784232,Canada,Charlottetown,PE,3MM-1624W,1,27,16.73,10.27,0.38037037
01-05-2019,701-5619280-1045025,Canada,Varna,ON,OMR-BP742N,1,70.25,46.27,23.98,0.341352313
01-05-2019,702-3047327-9245801,Canada,Fredericton,NB,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
01-05-2019,701-2697934-6580267,Canada,Mulmur,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
01-05-2019,702-2035517-0529053,Canada,Massey,ON,PRK-12-08(X3),2,37.98,30.97,7.01,0.184570827
01-05-2019,702-6266109-6868202,Canada,Montréal,QC,PRK-12-08(X2),1,14.5,12.36,2.14,0.147586207
01-05-2019,702-3128053-3821867,Canada,Montreal,QC,3MM-1624W,2,54,33.45,20.55,0.380555556
01-05-2019,701-9332090-6239437,Canada,Toronto,ON,OMR-BP742N,1,70.66,46.33,24.33,0.344324936
01-05-2019,701-2194295-7454613,Canada,Quebec,QC,KEL-GEL15GM,1,41.64,28.7,12.94,0.310758886
01-05-2019,702-3153905-9681059,Canada,Saskatoon,SK,PRK-12-08(X3),1,18.99,15.02,3.97,0.209057399
01-05-2019,702-5581414-1280224,Canada,Lantzville,BC,PRK-01-08(X2),1,14,11.02,2.98,0.212857143
01-05-2019,702-6335330-0268233,Canada,Victoria,BC,OMR-BP742N,1,70,46.23,23.77,0.339571429
01-05-2019,701-7212328-3897066,Canada,Fort McMurray,AB,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
01-05-2019,701-8747259-7129046,Canada,Grande Prairie,AB,BSN-76168,1,18.49,14.41,4.08,0.220659816
01-05-2019,702-9265707-5351455,Canada,Amisk,AB,PRK-12-08(X3),1,18.99,25.2,-6.21,-0.327014218
01-05-2019,702-1708320-2808245,Canada,Midland,ON,OMR-BP742N,1,70.26,46.27,23.99,0.341446058
01-05-2019,702-6335485-2884245,Canada,Orillia,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
01-05-2019,701-5386507-8523460,Canada,Montreal,QC,OMR-BP742N,1,70,46.23,23.77,0.339571429
01-05-2019,701-5606985-3907447,Canada,Orleans,ON,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
01-05-2019,701-0055141-5084221,Canada,Nepean,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
01-05-2019,702-5765506-2425061,Canada,Mississauga,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
01-05-2019,701-2187096-7613802,Canada,Mississauga,ON,LUX-NEO320B,1,69.85,53.59,16.26,0.232784538
01-05-2019,702-5576223-4314654,Canada,Mississauga,ON,KEL-GEL15GM,1,41.64,28.7,12.94,0.310758886
01-05-2019,702-2353630-0389857,Canada,Etobicoke,ON,OMR-BP742N,1,70.7,46.34,24.36,0.344554455
01-05-2019,702-6481284-9625806,Canada,Granby,QC,3MM-R1547(10),1,9.68,7.7,1.98,0.204545455
01-05-2019,702-9910497-7035441,Canada,Markham,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
01-05-2019,701-4653538-0465857,Canada,toronto,ON,3MM-R1547(10),1,9.68,7.25,2.43,0.251033058
01-05-2019,702-8291290-6823418,Canada,MARKHAM,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
01-05-2019,702-7860945-5566609,Canada,Toronto,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
01-05-2019,702-3343496-3465056,Canada,Woodbridge,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
01-05-2019,701-5333783-7793822,Canada,Montreal,QC,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
01-05-2019,701-3263699-1612225,Canada,Hamilton,ON,KEL-GEL15GM,1,41.64,28.7,12.94,0.310758886
01-05-2019,701-4913819-2009829,Canada,Montreal,QC,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
01-05-2019,702-6041510-5085027,Canada,Hamilton,ON,DER-31815,1,20.5,14.94,5.56,0.271219512
01-05-2019,702-7144236-6787432,Canada,London,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
01-05-2019,701-0107053-9657038,Canada,Vancouver,BC,BSN-76168,1,18.49,14.41,4.08,0.220659816
01-05-2019,701-6866358-2818668,Canada,Brantford,ON,3MM-R1547,1,9.68,18.68,-9,-0.929752066
01-05-2019,701-1958714-3521028,Canada,Coquitlam,BC,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
01-05-2019,701-3082620-4062635,Canada,Vancouver,BC,3MM-R1547,1,9.68,17.68,-8,-0.826446281
01-05-2019,702-5358168-3369869,Canada,Coquitlam,BC,KEL-GEL15GM,1,41.64,28.26,13.38,0.321325648
01-05-2019,702-9855150-9602622,Canada,New Westminster,BC,LUX-NEO180W,1,55.95,39.25,16.7,0.298480786
01-05-2019,701-0223459-1277053,Canada,Port Coquitlam,BC,3MM-R1547(10),1,9.68,6.98,2.7,0.27892562
01-05-2019,701-4483018-4782607,Canada,Kitchener,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
02-05-2019,702-7836647-6410655,Canada,Vancouver,BC,PRK-03-08(X2),1,14.1,10.68,3.42,0.242553191
02-05-2019,701-0628686-2067462,Canada,Calgary,AB,BSN-76168,1,18.49,14.41,4.08,0.220659816
02-05-2019,702-0849995-1828250,Canada,Scarborough,ON,3MM-1626W,1,26.5,19.19,7.31,0.275849057
02-05-2019,701-7726540-7980225,Canada,Cookshire-Eaton,QC,PRK-12-08(X3),1,18.99,21.11,-2.12,-0.111637704
02-05-2019,702-9083674-8057828,Canada,Vernon,BC,OMR-BP742N,1,71,46.38,24.62,0.346760563
02-05-2019,701-0778667-6268258,Canada,Kamloops,BC,BSN-76168,1,18.49,16.63,1.86,0.100594916
02-05-2019,701-0778667-6268258,Canada,Kamloops,BC,BSN-76168,1,18.49,12.19,6.3,0.340724716
02-05-2019,702-8956884-1779428,Canada,St Andrews,MB,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
02-05-2019,702-2957920-4816228,Canada,Burlington,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
02-05-2019,702-4846301-9578626,Canada,Toronto,ON,KEL-GEL15GM,1,41.64,28.7,12.94,0.310758886
02-05-2019,701-2278107-6437057,Canada,Caledon,ON,OMR-BP742N,1,70,50.74,19.26,0.275142857
02-05-2019,702-3457944-9163408,Canada,Markham,ON,KEL-GEL15GM,1,41.64,33.28,8.36,0.200768492
02-05-2019,701-0807314-1990604,Canada,Massey,ON,DER-31815,1,20.5,14.94,5.56,0.271219512
02-05-2019,702-8255252-7673052,Canada,Toronto,ON,3MM-1624W,1,27,16.73,10.27,0.38037037
02-05-2019,701-4227837-1874601,Canada,Victoria,BC,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
02-05-2019,702-1149798-5329068,Canada,Saint-Apollinaire,QC,PRK-01-08(X2),1,14,15.02,-1.02,-0.072857143
02-05-2019,702-8926840-0784217,Canada,Lakefield,ON,3MM-R1547(10),1,9.68,7.25,2.43,0.251033058
02-05-2019,701-8390639-4657859,Canada,Burlington,ON,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
02-05-2019,701-2539371-2901843,Canada,Windsor,ON,3MM-1624W,1,27,16.73,10.27,0.38037037
02-05-2019,702-8200908-3943408,Canada,Simcoe,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
02-05-2019,701-6643215-1717065,Canada,Saint-Laurent,QC,OMR-BP742N,1,71,46.38,24.62,0.346760563
02-05-2019,702-1992146-0974606,Canada,Maple Ridge,BC,DER-31815,1,20.58,14.95,5.63,0.273566569
02-05-2019,702-9304032-2257058,Canada,Markham,ON,PRK-12-08(X2),1,14.5,12.36,2.14,0.147586207
02-05-2019,702-6827345-7434622,Canada,Toronto,ON,CON-187660,1,19,16.24,2.76,0.145263158
02-05-2019,702-4566562-8577826,Canada,Surrey,BC,OMR-BP742N,1,70,46.23,23.77,0.339571429
02-05-2019,701-4522462-1393043,Canada,Calgary,AB,OMR-BP742N,1,70,46.23,23.77,0.339571429
02-05-2019,701-8420094-0281024,Canada,Toronto,ON,OMR-BP742N,1,70.71,46.34,24.37,0.34464715
02-05-2019,701-3038693-9049843,Canada,Oshawa,ON,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
02-05-2019,702-7080998-8311422,Canada,Scarborough,ON,3MM-1624W,1,27,16.73,10.27,0.38037037
02-05-2019,701-5936568-7209821,Canada,Mississauga,ON,PRK-01-08(X2),1,14,17.74,-3.74,-0.267142857
02-05-2019,702-2319415-9875417,Canada,Mississauga,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
02-05-2019,702-0465039-5841025,Canada,Vaughan,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
02-05-2019,701-4113887-0210610,Canada,Roxboro,QC,3MM-1624W,1,27,16.73,10.27,0.38037037
02-05-2019,701-0015326-4076211,Canada,Montréal,QC,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
02-05-2019,702-0714270-9754652,Canada,Dundas,ON,OMR-BP742N,1,70,53.51,16.49,0.235571429
02-05-2019,702-8483372-1635431,Canada,Pierrefonds,QC,OMR-BP742N,1,70,46.23,23.77,0.339571429
02-05-2019,701-7472035-7457808,Canada,Brantford,ON,3MM-1624W,1,27,16.73,10.27,0.38037037
02-05-2019,701-5572433-1437837,Canada,Delta,BC,3MM-R1547,1,9.68,17.68,-8,-0.826446281
02-05-2019,701-6387011-1691426,Canada,Vancouver,BC,LUX-NEO320B,2,139.7,89.41,50.29,0.359985684
02-05-2019,702-7196128-1906607,Canada,St Thomas,ON,PRK-12-08(X2),1,14.5,12.36,2.14,0.147586207
02-05-2019,702-3628315-4537856,Canada,Tillsonburg,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
03-05-2019,701-6055016-7726616,Canada,Edmonton,AB,3MM-R1547,1,9.68,17.68,-8,-0.826446281
03-05-2019,701-0948218-8581017,Canada,Calgary,AB,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
03-05-2019,701-7897347-5888264,Canada,Montreal,QC,KEL-GEL15GM,2,83.24,57.38,25.86,0.310667948
03-05-2019,701-2153919-6497820,Canada,Upper Kingsclear,NB,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
03-05-2019,702-8802018-4710608,Canada,Wyoming,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
03-05-2019,701-4633888-3089807,Canada,Perth,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
03-05-2019,701-2549998-1617869,Canada,Kelowna,BC,LUX-NEO180W,1,55.95,39.25,16.7,0.298480786
03-05-2019,701-6741242-3173835,Canada,Thornhill,ON,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
03-05-2019,702-0830513-4893846,Canada,MISSISSAUGA,ON,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
03-05-2019,701-6165411-0775425,Canada,Chelmsford,ON,3MM-R1547(10),1,9.68,7.25,2.43,0.251033058
03-05-2019,701-5367630-0425863,Canada,Kamloops,BC,3MM-R1547(10),1,9.68,7.25,2.43,0.251033058
03-05-2019,702-8392359-4418617,Canada,Winnipeg,MB,OMR-BP742N,1,70,46.23,23.77,0.339571429
03-05-2019,701-9038309-2136215,Canada,Jonquiere,QC,PRK-12-08(X2),1,14.5,12.36,2.14,0.147586207
03-05-2019,701-3838274-4477000,Canada,Toronto,ON,KEL-GEL15GM,1,41.61,33.27,8.34,0.200432588
03-05-2019,701-1311505-4488213,Canada,Granby,QC,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
03-05-2019,701-0008163-4939444,Canada,Longueuil,QC,CON-187660,1,19,15.8,3.2,0.168421053
03-05-2019,701-9004167-5985859,Canada,Calgary,AB,PRK-12-08(X3),1,18.99,15.49,3.5,0.18430753
03-05-2019,701-6879662-1469028,Canada,Calgary,AB,PRK-12-08(X3),3,56.97,46.46,10.51,0.184483061
03-05-2019,702-2348447-4937018,Canada,Mississauga,ON,OMR-BP742N,1,70,46.23,23.77,0.339571429
03-05-2019,701-5646515-9164244,Canada,Grand Manan,NB,PRK-01-08(X2),1,14,11.02,2.98,0.212857143
03-05-2019,701-8750328-1563416,Canada,Regina,SK,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
