date,order id,item,country,order city,order state,quantity,revenue,total cost,profit
03-01-2019,111-8289429-3141065,3MM-2862(3),,SUNNYVALE,CA,2,21.58,22.04,-0.46
03-01-2019,112-0798086-8195445,CON-187660,,BRASELTON,GA,10,129,150.46,-21.46
03-01-2019,112-0798086-8195445,CON-187660,,BRASELTON,GA,5,64.5,51.95,12.55
03-01-2019,112-0798086-8195445,CON-187660,,BRASELTON,GA,6,77.4,62.34,15.06
03-01-2019,112-0798086-8195445,CON-187660,,BRASELTON,GA,3,38.7,31.17,7.53
03-01-2019,114-1865377-7570616,SOT-140176,,BOSTON,MA,1,32.95,31.54,1.41
03-01-2019,111-0856700-5689051,MDL-NON80328,,HYDE PARK,MA,1,8.03,7.62,0.41
03-01-2019,112-9107617-5073849,3MM-1527-2,,DANVERS,MA,1,12.65,10.91,1.74
03-01-2019,112-6900232-1837845,3MM-2862(3),,MALDEN,MA,1,10.79,11.02,-0.23
03-01-2019,113-9527905-2554600,MOL-281000,,TOPSHAM,ME,3,44.07,36.18,7.89
03-01-2019,114-8579468-1967418,MOL-1443-1,,Templeton,IA,1,20.14,16.83,3.31
03-01-2019,113-1918542-0971445,3MM-2862(2),,AVONDALE,AZ,1,9.79,8.72,1.07
03-01-2019,111-1151580-3427406,SOT-132126,,LAKE CHARLES,LA,1,36.75,30.07,6.68
03-01-2019,112-0325339-0408251,MOL-1434,,west chester,PA.,1,27.98,19.28,8.7
03-01-2019,112-0325339-0408251,MOL-1434,,west chester,PA.,1,27.98,10.88,17.1
03-01-2019,112-8371952-8851451,3MM-2862(2),,CHULA VISTA,CA,1,9.66,8.71,0.95
03-01-2019,113-4592893-0339423,MOL-281000,,BELLEVILLE,IL,1,14.69,18.05,-3.36
03-01-2019,112-7514838-9012229,3MM-1626W(10),,TOMS RIVER,NJ,1,6.5,5.37,1.13
03-01-2019,111-8152291-9443459,MCR-1577,,LARGO,FL,1,44.88,38.02,6.86
03-01-2019,114-9974339-1129851,MCR-1577,,HOPKINTON,MA,1,44.88,38.02,6.86
03-01-2019,113-2054424-6703444,3MM-1626W(10),,GLEN COVE,NY,1,6.5,5.37,1.13
03-01-2019,112-8433466-4297858,3MM-2863(2),,MINEOLA,TX,1,10.4,9.16,1.24
03-01-2019,111-7315881-1227416,3MM-2560(100),,Saltsburg,PA,1,13.7,11.29,2.41
03-01-2019,112-8347041-9505800,3MM-2113R,,HARLINGEN,TX,1,74.99,64.67,10.32
03-01-2019,114-5045320-3609043,3MM-2863(2),,SPOONER,WI,1,10.4,9.16,1.24
03-01-2019,113-1998434-7583404,3MM-1527-2,,BROOKLYN,NY,1,12.69,10.91,1.78
03-01-2019,111-7950819-1566620,3MM-1626W(DOUBLE PACK-1),,richmondville,NY,1,33.5,29.38,4.12
03-01-2019,111-5112508-6569003,3MM-2862(3),,YONKERS,NY,1,10.79,11.02,-0.23
03-01-2019,111-2107696-4364228,3MM-1626W(10),,Rochester,NH,1,6.5,5.37,1.13
03-01-2019,111-7446938-8687446,3MM-2862(3),,LEBANON,PA,1,10.79,11.02,-0.23
03-01-2019,111-1939374-9699400,MOL-295400,,LEVITTOWN,PA,1,44.25,26.2,18.05
03-01-2019,111-1726699-3519442,3MM-2862(3),,MECHANICSBURG,PA,1,10.79,11.02,-0.23
03-01-2019,114-6063423-2498632,3MM-2113R,,ARLINGTON,VA,1,74.99,64.67,10.32
03-01-2019,114-4254307-7628217,MDL-NON80328,,COLORADO SPRINGS,CO,1,8.03,7.62,0.41
03-01-2019,111-6910526-6631412,CON-187660,,SPRINGFIELD GARDENS,NY,1,12.9,12.33,0.57
03-01-2019,114-7905397-0165811,3MM-2863(2),,FRANKFORT,IN,2,20.8,18.32,2.48
03-01-2019,114-0476543-9512228,3MM-1539,,Pendleton,SC,1,16.68,13.94,2.74
03-01-2019,111-5347365-2683425,3MM-2862(3),,ORLANDO,FL,1,10.79,11.02,-0.23
03-01-2019,112-8880942-4506628,CON-187660-1,,YUCAIPA,CA,2,25.28,42.56,-17.28
03-01-2019,113-9608655-8480252,MOL-295600,,OAKWOOD VLG,OH,1,44,38.85,5.15
03-01-2019,111-7309286-1952236,SOT-166130,,Houston,TX,1,78.15,65.8,12.35
03-01-2019,111-7290903-6793853,SOT-166130,,ROSLYN HEIGHTS,NY,1,78.15,65.8,12.35
03-01-2019,112-1251442-5882666,3MM-2560(50),,lawndale,CA,5,38.75,37.1,1.65
03-01-2019,111-5803012-2443464,3MM-1626W,,Tuolumne,CA,1,17.95,15.7,2.25
03-01-2019,113-6306032-2146642,3MM-2862(3),,NEW HOPE,MN,1,10.79,11.02,-0.23
03-01-2019,114-4030092-9710650,3MM-2862(3),,PAWLEYS ISLAND,SC,1,10.79,11.02,-0.23
03-01-2019,114-8807951-5837052,3MM-2560(100),,BLACKFOOT,ID,1,13.7,11.29,2.41
03-01-2019,114-4420250-5253801,MOL-281000,,STUDIO CITY,CA,1,14.68,12.06,2.62
03-01-2019,112-7361365-0137033,3MM-2862(2),,FRESNO,TX,2,19.56,17.44,2.12
03-01-2019,113-4122789-8692262,MCR-1577,,NEW YORK,NY,1,44.88,38.02,6.86
03-01-2019,113-7376891-4077866,3MM-1626W(10),,STANTON,MI,1,6.5,5.37,1.13
03-01-2019,112-5896443-3535442,3MM-1539,,ELKO,NV,1,16.68,13.94,2.74
03-01-2019,113-3238359-8381862,3MM-1626W(10),,INVER GROVE HEIGHTS,MN,3,19.5,16.11,3.39
03-01-2019,114-4150586-7353029,3MM-2862(2),,JACKSON,MS,2,19.14,40.39,-21.25
03-01-2019,111-1836252-8581868,3MM-1626W(10),,BROOKLYN,NY,1,6.5,5.37,1.13
03-01-2019,111-2297960-4129855,3MM-1626W(10),,HOPE MILLS,NC,1,6.5,5.37,1.13
03-01-2019,112-7908350-4544211,3MM-1527-2,,ST AUGUSTINE,FL,1,12.64,10.91,1.73
03-01-2019,112-4725037-8461831,3MM-1626W-25 PACK,,RIVER GROVE,IL,2,20.7,14.92,5.78
03-01-2019,113-0171738-4024266,MOL-281000,,FITCHBURG,MA,1,14.69,12.06,2.63
03-01-2019,111-6910526-6631412,CON-187660,,SPRINGFIELD GARDENS,NY,1,12.9,12.33,0.57
03-01-2019,114-5369513-8775411,SOT-140176,,CHICAGO,IL,1,32.95,31.54,1.41
03-01-2019,112-9215789-7273035,3MM-1626W(10),,Brookline,NH,1,6.5,5.37,1.13
03-01-2019,113-9066253-2874628,SOT-154131,,MIDDLETOWN,NJ,1,19,17.24,1.76
03-01-2019,111-0169749-9744230,3MM-2560(100),,MIAMI BEACH,FL,1,13.7,11.29,2.41
03-01-2019,111-2377586-2931468,3MM-2862(3),,Allen Park,MI,1,10.79,11.02,-0.23
03-01-2019,112-4775709-6482636,MOL-281000,,WEST HAVEN,CT,2,29.36,24.12,5.24
03-01-2019,111-2091961-2498658,MDL-NON80328,,GRAND PRAIRIE,TX,1,8.03,7.62,0.41
03-01-2019,112-4352029-7126654,MOL-1451,,EL CENTRO,CA,1,20.01,18,2.01
03-01-2019,113-4356863-2962666,3MM-2863(2),,Warrenton,VA,1,10.4,9.16,1.24
03-01-2019,111-6157245-5037866,3MM-1527-2,,CHANDLER,AZ,1,12.61,10.9,1.71
03-01-2019,112-0930431-7228263,3MM-1626W(10),,MINNETONKA,MN,1,6.5,5.37,1.13
03-01-2019,112-7259304-5711406,3MM-1626W(10),,BOSTON,MA,1,6.5,5.37,1.13
03-01-2019,114-9380379-7663421,SOT-140176,,SPRINGFIELD,IL,1,32.95,31.54,1.41
03-01-2019,114-5604068-4285801,MOL-1451,,Ames,IA,1,20.01,18,2.01
03-01-2019,114-9126951-8017043,SOT-166130,,WEST HARTFORD,CT,1,78.15,65.8,12.35
03-01-2019,114-3523975-7726649,SOT-166130,,MIAMI,FL,1,78.15,65.8,12.35
03-01-2019,111-7563427-4586652,SOT-140176,,Estero,FL,1,32.95,38.64,-5.69
03-01-2019,111-4068348-2935452,3MM-2113,,Coffeyville,KS,1,79,64.12,14.88
03-01-2019,113-1464250-8196212,MCR-1577,,MELBOURNE,FL,1,44.88,38.02,6.86
03-01-2019,113-2007951-1704215,3MM-2862(3),,MESA,AZ,1,10.79,11.02,-0.23
03-01-2019,113-2317100-4429818,MOL-281200-1,,Miller Place,NY,1,14,12.44,1.56
03-01-2019,114-9172909-3800243,WEL-52432-U,,Ellicott City,MD,2,67,58.48,8.52
03-01-2019,113-4424416-4851438,3MM-2862(2),,Linconshire,IL,1,9.57,8.7,0.87
03-01-2019,111-3450970-1083468,MOL-1434,,HASTINGS,MN,1,27.98,15.08,12.9
03-01-2019,111-2650792-4818656,3MM-1626W(10),,SAN DIEGO,CA,1,6.5,5.37,1.13
03-01-2019,114-1642046-0353831,MDL-NON80328,,LITHIA,FL,1,8.03,7.62,0.41
03-01-2019,114-6206203-8316257,MCR-1577,,EAST WINDSOR,NJ,1,44.88,38.02,6.86
03-01-2019,112-6341743-9436258,3MM-1626W-25 PACK,,GRAND RAPIDS,MN,1,10.35,3.96,6.39
03-01-2019,112-4019632-3050615,3MM-2862(3),,CLEVELAND,OH,1,10.79,11.02,-0.23
03-01-2019,112-6158226-9495439,3MM-1539,,CHICAGO,IL,1,16.83,13.96,2.87
03-01-2019,111-4565859-6179423,WEL-52432-U,,Danville,CA,1,33.5,29.24,4.26
03-01-2019,113-0327812-3773841,3MM-2113,,NEEDHAM,MA,1,79,64.12,14.88
03-01-2019,112-1923722-3205047,3MM-1626W(10),,PAMPA,TX,1,6.5,6.37,0.13
03-01-2019,112-1923722-3205047,3MM-1626W(10),,PAMPA,TX,1,6.5,4.37,2.13
03-01-2019,113-2550000-8718645,3MM-2862(3),,Battle Creek,MI,1,10.79,11.02,-0.23
03-01-2019,114-9359701-4942655,MCR-1577,,Neshkoro,WI,1,44.88,38.02,6.86
03-01-2019,112-9810612-6437023,WEL-52432-U,,NORTHPORT,NY,1,33.5,29.24,4.26
03-01-2019,111-3734564-4829012,3MM-1527-2,,Sheboygan,WI,1,12.75,10.92,1.83
03-01-2019,113-5785312-8751443,MOL-281000,,KENT,WA,1,14.68,12.06,2.62
03-01-2019,112-0853373-9145050,3MM-1626W(10),,ROSEVILLE,CA,1,6.5,5.37,1.13
03-01-2019,113-2555714-4137010,3MM-1539,,NEWBURY PARK,CA,1,16.68,13.94,2.74
03-01-2019,111-7214759-3297044,SOT-140176,,TIBURON,CA,1,32.95,31.54,1.41
03-01-2019,111-2434746-1622626,3MM-2113R,,Dickson,TN,1,74.99,64.67,10.32
03-01-2019,114-9580772-8081814,3MM-2862(3),,FARMERS BRANCH,TX,1,10.79,11.02,-0.23
03-01-2019,112-8264776-7837027,3MM-1626W(10),,CARLSBAD,CA,1,6.5,5.37,1.13
03-01-2019,113-5310166-7541056,3MM-2113,,IRVING,TX,1,79,64.12,14.88
03-01-2019,113-2563446-2969041,3MM-2862(3),,SMITHVILLE,OH,2,21.58,22.04,-0.46
03-01-2019,112-5020929-1270610,3MM-2862(3),,delray beach,FL,1,10.79,12.31,-1.52
03-01-2019,112-5020929-1270610,3MM-2862(3),,delray beach,FL,1,10.79,9.73,1.06
03-01-2019,112-5076230-2621044,SOT-160214,,LONGMONT,CO,1,29.09,27.4,1.69
03-01-2019,113-5754677-1304269,3MM-1539,,CANBY,OR,1,16.84,13.97,2.87
03-01-2019,114-2336743-3681865,3MM-R1546(50),,WASHINGTON,UT,1,26.5,20.45,6.05
03-01-2019,114-7027565-0641042,3MM-1626W(10),,TEMPE,AZ,1,6.5,5.37,1.13
03-01-2019,112-0540758-7701839,3MM-2866,,SEVIERVILLE,TN,1,10.75,10.42,0.33
03-01-2019,112-0540758-7701839,3MM-2866,,SEVIERVILLE,TN,1,10.75,7.2,3.55
03-01-2019,113-6537468-3581037,3MM-2863(2),,DANVILLE,VA,1,10.4,9.16,1.24
03-01-2019,113-9988126-4345840,CON-187660-1,,NORTHRIDGE,CA,1,12.65,14.19,-1.54
03-01-2019,113-9988126-4345840,CON-187660-1,,NORTHRIDGE,CA,1,12.65,10.39,2.26
03-01-2019,111-5549617-4615408,3MM-B1551,,PALM BAY,FL,1,34.31,17.44,16.87
03-01-2019,112-9818966-9115419,MOL-281200-1,,Seattle,WA,1,14,12.44,1.56
03-01-2019,112-4118785-0487427,MOL-281000,,ENCINITAS,CA,1,14,11.96,2.04
03-01-2019,111-1121846-6321017,3MM-1626W(10),,LANCASTER,SC,2,13,11.74,1.26
03-01-2019,111-1121846-6321017,3MM-1626W(10),,LANCASTER,SC,1,6.5,4.37,2.13
03-01-2019,113-3314292-5555439,3MM-1626W,,YAKIMA,WA,1,17.95,15.7,2.25
03-01-2019,111-0569418-4465837,3MM-1626W(10),,LYNNWOOD,WA,1,6.5,5.37,1.13
03-01-2019,113-2319334-8533043,3MM-2560(100),,EDMONDS,WA,2,27.4,22.58,4.82
03-01-2019,111-2779114-7403447,3MM-2862(2),,Colorado Springs,CO,1,9.79,8.72,1.07
03-01-2019,111-9923854-4325848,MDL-NON80328,,DALLAS,TX,1,8.03,9.14,-1.11
03-01-2019,113-2300412-7551443,3MM-1626W(10),,Phoenix,AZ,2,13,11.74,1.26
03-01-2019,113-2300412-7551443,3MM-1626W(10),,Phoenix,AZ,1,6.5,4.37,2.13
03-01-2019,113-6648839-3033057,3MM-1539(20),,AUSTIN,TX,1,20.5,17.27,3.23
03-01-2019,111-9575489-1637829,SOT-160214,,STEPHENVILLE,TX,1,29.09,27.4,1.69
03-01-2019,112-4514660-6652213,3MM-2862(2),,Washington,PA,1,9.78,8.72,1.06
03-01-2019,112-6021570-5338639,3MM-2863(2),,JACKSONVILLE,FL,2,20.8,18.32,2.48
04-01-2019,114-7149574-0073061,MOL-1443-1,,New Haven,CT,1,20.14,16.83,3.31
04-01-2019,111-1192886-8905011,3MM-1626W,,CLARK,NJ,1,17.95,15.7,2.25
04-01-2019,113-6667645-8026660,3MM-1539,,Pachuca,HIDALGO,1,16.68,29.91,-13.23
04-01-2019,114-4765004-2745035,SOT-140176,,POTTSVILLE,PA,1,32.95,31.54,1.41
04-01-2019,111-0835516-9077002,3MM-1539,,FORT MYERS,FL,1,16.68,13.94,2.74
04-01-2019,114-7096758-9789042,MCR-1577,,ROCKLEDGE,FL,1,44.88,38.02,6.86
04-01-2019,114-5693314-9925805,3MM-1527-2,,cincinnati,OH,1,12.69,10.91,1.78
04-01-2019,113-4385100-2936258,MDL-NON80328,,ONTARIO,CA,1,8.03,9.14,-1.11
04-01-2019,113-5934192-0511435,3MM-2862(3),,CORPUS CHRISTI,TX,1,10.8,11.03,-0.23
04-01-2019,113-1044697-8584249,3MM-2560(50),,MILWAUKEE,WI,1,7.75,7.42,0.33
04-01-2019,114-1886672-5253029,3MM-2560(100),,BUFORD,GA,1,13.7,11.29,2.41
04-01-2019,111-6895656-5417014,3MM-R1546(50),,Pendleton,OR,1,26.5,20.45,6.05
04-01-2019,113-3968871-2368205,MOL-281000,,Philadelphia,PA,1,14,11.96,2.04
04-01-2019,114-5927381-9775428,MOL-281200-1,,SNOHOMISH,WA,1,14,12.44,1.56
04-01-2019,113-4219993-4774667,3MM-1626W-25 PACK,,FLORENCE,SC,1,10.35,3.96,6.39
04-01-2019,111-5215509-7453048,SOT-160214,,San Juan,PUERTO RICO,1,29.09,27.4,1.69
04-01-2019,112-1412563-1283417,3MM-2113,,SAN MATEO,CA,1,79,64.12,14.88
04-01-2019,111-9961155-7221058,3MM-1626W(10),,TRUSSVILLE,AL,1,6.5,5.37,1.13
04-01-2019,111-1370855-4989008,3MM-1527-2,,OKLAHOMA CITY,OK,1,12.28,10.85,1.43
04-01-2019,114-8697385-2370600,MDL-NON80328,,SILVERTON,OR,1,8.03,9.14,-1.11
04-01-2019,114-0347807-3494625,MOL-1434,,SELLERSVILLE,PA,1,27.98,22.35,5.63
04-01-2019,113-4308493-8939412,SOT-166130,,DOS PALOS,CA,1,78.15,65.8,12.35
04-01-2019,112-0774415-3966617,3MM-2113R,,Yardley,PA,1,74.99,64.67,10.32
04-01-2019,113-5239422-1534603,3MM-1626W(10),,Atlanta,GA,1,6.5,5.37,1.13
04-01-2019,114-2371138-1881068,MOL-281000,,WARRENTON,VA,3,42,35.88,6.12
04-01-2019,114-8367694-3253008,3MM-1626W-25 PACK,,MADISON,CT,1,10.35,3.96,6.39
04-01-2019,111-1029072-8922620,3MM-1626W(10),,Colorado Springs,CO,1,6.5,5.37,1.13
04-01-2019,111-1006815-0169840,MOL-281200-1,,SEATTLE,WA,3,42,37.32,4.68
04-01-2019,113-3033392-8354631,SOT-140176,,HARRISBURG,PA,1,32.95,31.54,1.41
04-01-2019,113-0121027-0269034,MDL-NON80328,,CHAUVIN,LA,1,8.03,9.14,-1.11
04-01-2019,111-3863761-7630627,MDL-NON80328,,PHOENIX,AZ,1,8.03,9.14,-1.11
04-01-2019,114-3509426-5961812,3MM-1539(20),,BURNSVILLE,MN,1,20.5,17.27,3.23
04-01-2019,114-3795964-0205806,WEL-52432-U,,Spring Hill,FL,1,33.5,29.24,4.26
04-01-2019,113-8908006-5729845,3MM-1626W(10),,LONG BEACH,CA,1,6.5,5.37,1.13
04-01-2019,112-2188232-5676217,3MM-1626W(10),,Burbank,CA,1,6.5,5.37,1.13
04-01-2019,111-1624715-4377812,3MM-2113,,San Diego,CA,1,79,64.12,14.88
04-01-2019,114-5928475-0011420,3MM-2862(2),,El Cajon,CA,1,9.56,8.7,0.86
04-01-2019,114-0332475-5149015,MCR-1577,,LYNNWOOD,WA,1,44.88,38.02,6.86
04-01-2019,112-3476621-4353850,3MM-1626W(10),,SAN JOSE,CA,2,13,10.74,2.26
04-01-2019,112-3643964-0469802,3MM-2862(3),,Arlington,MA,2,21.58,22.04,-0.46
04-01-2019,111-9476770-5707426,MOL-1443-1,,DES MOINES,IA,1,20.14,16.83,3.31
04-01-2019,114-8330784-0454607,3MM-2862(3),,califon,NJ,1,10.79,11.02,-0.23
04-01-2019,113-6874980-5340212,3MM-1626W(DOUBLE PACK-1),,mesquite,TX,1,33.5,29.38,4.12
04-01-2019,113-6000865-6320229,3MM-2862(3),,ASTORIA,NY,1,10.79,11.02,-0.23
04-01-2019,111-4147516-1329861,MDL-NON80328,,bruni,TX,1,8.03,9.14,-1.11
04-01-2019,112-0748296-9785856,3MM-1626W(DOUBLE PACK-1),,Gaithersburg,MD,1,33.5,29.38,4.12
04-01-2019,112-8455613-8862600,MDL-NON80328,,HERNDON,VA,1,8.03,9.14,-1.11
04-01-2019,114-6482080-7217843,3MM-1626W(10),,Studio City,CA,2,13,10.74,2.26
04-01-2019,112-5046911-1469834,MOL-1443-1,,LONGBOAT KEY,FL,1,20.14,16.83,3.31
04-01-2019,111-7709037-9541040,CON-187660-1,,ALBUQUERQUE,NM,1,12.65,12.29,0.36
04-01-2019,114-1513742-0121001,CON-187660-1,,SCOTTSDALE,AZ,1,12.65,12.29,0.36
04-01-2019,111-9606462-5367461,3MM-2862(2),,FORT PIERCE,FL,4,38.28,34.8,3.48
04-01-2019,113-4985642-5324215,3MM-2862(3),,SIMI VALLEY,CA,2,21.58,22.04,-0.46
04-01-2019,114-3093388-0348250,3MM-1626W(10),,COLUMBIA,SC,1,6.5,5.37,1.13
04-01-2019,114-0517420-0178643,3MM-2862(3),,SAN JOSE,CA,1,10.79,11.02,-0.23
04-01-2019,112-9145897-4464206,MDL-NON80328,,Emmett,ID,1,8.03,9.14,-1.11
04-01-2019,114-9980886-2743429,3MM-1626W(10),,CANE RIDGE,TN,1,6.5,5.37,1.13
04-01-2019,112-7574523-1932261,3MM-2862(3),,MIAMI GARDENS,FL,1,10.79,11.02,-0.23
04-01-2019,111-8169039-1229038,3MM-2862(3),,MALDEN,MA,2,21.58,22.04,-0.46
04-01-2019,111-3208383-6523438,3MM-1626W(10),,Colorado Springs,CO,1,6.5,5.37,1.13
04-01-2019,111-5419578-6953841,3MM-2862(3),,MATTHEWS,NC,1,10.79,13.6,-2.81
04-01-2019,111-5419578-6953841,3MM-2862(3),,MATTHEWS,NC,2,21.58,19.46,2.12
04-01-2019,114-9274706-5104213,3MM-1626W(10),,Houston,TX,1,6.5,5.37,1.13
04-01-2019,112-5657555-0280221,3MM-1626W(10),,SPOTSWOOD,NJ,2,13,10.74,2.26
04-01-2019,112-9291958-6701830,SOT-140176,,New York,NY,1,32.95,31.54,1.41
04-01-2019,111-7834289-1007458,3MM-1527-2,,WEST CHESTER,OH,1,12.84,10.94,1.9
04-01-2019,114-4189820-4458632,MCR-1577,,Quincy,MA,1,44.88,38.02,6.86
04-01-2019,111-9363143-7811424,MOL-281000,,NEW BRAUNFELS,TX,2,28,23.92,4.08
04-01-2019,114-6553994-1907469,MOL-281200-1,,GRANADA HILLS,CA,2,28,24.88,3.12
04-01-2019,111-5704923-1837024,3MM-1626W-25 PACK,,NAVARRE,FL,1,10.35,3.96,6.39
04-01-2019,111-8812667-2841054,MDL-NON80328,,GILBERT,SC,1,8.03,9.14,-1.11
04-01-2019,112-5127838-7107404,3MM-2862(2),,AUGUSTA,GA,1,9.56,8.7,0.86
04-01-2019,111-2894644-5666640,3MM-1527-2,,BANGOR,ME,4,49.28,43.44,5.84
04-01-2019,111-7356599-6111439,MCR-1577,,LOUISVILLE,KY,1,44.88,38.02,6.86
04-01-2019,114-2570740-9331464,3MM-1527-2,,LAS VEGAS,NV,1,12.3,12.71,-0.41
04-01-2019,114-2570740-9331464,3MM-1527-2,,LAS VEGAS,NV,1,12.3,9.01,3.29
04-01-2019,113-1790839-8475434,SOT-160214,,HAMDEN,CT,1,29.09,27.4,1.69
04-01-2019,113-2070514-9374625,MDL-NON80328,,AUSTIN,TX,1,8.03,9.14,-1.11
04-01-2019,113-9119671-6466624,MOL-1443-1,,PLAINFIELD,IL,1,20.14,16.83,3.31
04-01-2019,112-0341930-9836259,3MM-1527-2,,Catskill,NY,1,12.24,10.85,1.39
04-01-2019,111-7570091-0334640,MDL-NON80328,,LINCOLN,NE,1,8.02,9.14,-1.12
04-01-2019,112-7322042-0304214,3MM-1626W(10),,Rochester,MN,1,6.5,5.37,1.13
04-01-2019,114-5955442-1910618,3MM-1539,,Centennial,CO,1,16.68,13.94,2.74
04-01-2019,111-7739083-8917061,MDL-NON80328,,Madison,CA,1,8.03,9.14,-1.11
04-01-2019,113-9835308-9085838,3MM-1626W(10),,New York,NY,1,6.5,5.37,1.13
04-01-2019,112-4842733-1424209,3MM-1626W(10),,Knoxville,TN,1,6.5,5.37,1.13
04-01-2019,114-0916719-8970622,3MM-1527-2,,PHOENIXVILLE,PA,1,12.32,10.86,1.46
04-01-2019,111-4523470-9957060,3MM-1626W-25 PACK,,Lansdale,PA,1,10.35,3.96,6.39
04-01-2019,113-7471737-6205855,3MM-1626W(10),,MANVEL,TX,1,6.5,5.37,1.13
04-01-2019,111-6107917-5369055,MOL-295600,,Cheyenne,WY,2,88,77.7,10.3
04-01-2019,114-1175245-6821819,MOL-281200-1,,Paoli,PA,1,14,12.44,1.56
04-01-2019,111-3379463-5360201,3MM-1539,,WILLIAMS,AZ,1,16.68,13.94,2.74
04-01-2019,111-2020866-2305015,3MM-R1547(50 PACK),,Newark,DE,1,26.94,20.6,6.34
04-01-2019,113-4053802-2360206,3MM-1626W(DOUBLE PACK-2),,NEW YORK,NY,1,36.5,29.83,6.67
04-01-2019,113-3010529-9393830,3MM-1539,,GADSDEN,AL,1,16.68,13.94,2.74
04-01-2019,111-2902619-7561848,MDL-NON80328,,NEVADA,MO,1,8.02,9.14,-1.12
04-01-2019,111-4932535-0398629,CON-187660-1,,INTERLOCHEN,MI,1,12.64,12.29,0.35
04-01-2019,113-3874809-1542624,3MM-1626W(10),,Calabasas,CA,1,6.5,6.37,0.13
04-01-2019,113-3874809-1542624,3MM-1626W(10),,Calabasas,CA,1,6.5,4.37,2.13
04-01-2019,113-5524830-5021033,3MM-2862(3),,BLOOMFIELD HILLS,MI,3,32.37,33.06,-0.69
04-01-2019,113-3810076-5208219,3MM-2862(2),,CONWAY,AR,1,9.78,8.72,1.06
04-01-2019,114-5451816-2838660,MOL-281000,,HAMILTON,NJ,1,14.68,12.06,2.62
04-01-2019,113-2505702-8724245,MOL-281000,,VIRGINIA BEACH,VA,1,14.68,12.06,2.62
04-01-2019,113-5518624-4349848,MOL-1451,,PERKASIE,PA,1,20.01,18,2.01
04-01-2019,113-7891139-9033026,MDL-NON80328,,Lebanon,TN,1,8.02,9.14,-1.12
04-01-2019,114-2351881-9369822,MOL-281000,,Petaluma,CA,2,28,23.92,4.08
04-01-2019,113-5354239-5856251,3MM-2862(3),,Phoenix,AZ,1,10.79,11.02,-0.23
04-01-2019,113-6268739-9074634,3MM-1626W(10),,LEAVENWORTH,KS,1,6.5,5.37,1.13
04-01-2019,112-9452841-3585820,3MM-1626W(10),,ROGERS,AR,1,6.5,5.37,1.13
04-01-2019,114-2093494-1511416,3MM-1626W-25 PACK,,EUDORA,KS,1,10.35,3.96,6.39
04-01-2019,111-5807616-9285014,MCR-1577,,MIAMI,FL,1,44.88,38.02,6.86
04-01-2019,113-6179938-6320236,3MM-1626W(10),,TAMPA,FL,1,6.5,5.37,1.13
04-01-2019,111-0739456-5872268,3MM-1626W(10),,ST PETE BEACH,FL,1,6.5,5.37,1.13
04-01-2019,114-5843497-1992202,3MM-2862(2),,PHILADELPHIA,PA,1,9.55,9.85,-0.3
04-01-2019,114-5843497-1992202,3MM-2862(2),,PHILADELPHIA,PA,1,9.55,7.55,2
04-01-2019,111-4118160-3434627,SOT-160214,,BETHESDA,MD,1,29.09,27.4,1.69
04-01-2019,111-1857711-0868256,3MM-2863(2),,READING,OH,1,10.4,9.16,1.24
04-01-2019,113-5648681-1697039,3MM-2862(3),,HIGHLANDS RANCH,CO,1,10.79,11.02,-0.23
04-01-2019,113-4960814-3264251,3MM-1626W(10),,SANDY,OR,1,6.5,5.37,1.13
04-01-2019,111-5752685-5090648,3MM-1527-2,,West Richland,WA,1,12.32,10.86,1.46
04-01-2019,111-9352024-6841042,HOLL-14603(1),,CINCINNATI,OH,1,25.99,20.42,5.57
04-01-2019,113-6915553-6762634,MOL-1437-1,,NORTHRIDGE,CA,2,59,32.28,26.72
04-01-2019,112-0543740-7643447,3MM-1626W(10),,oroville,CA,1,6.5,5.37,1.13
04-01-2019,111-2447799-0695422,3MM-2863(2),,CUDAHY,WI,1,10.4,9.16,1.24
04-01-2019,114-0781107-8760265,3MM-1626W(10),,BRYAN,TX,1,6.5,5.37,1.13
04-01-2019,111-5258332-9925015,3MM-1626W,,PALM BAY,FL,1,17.95,15.7,2.25
04-01-2019,111-8693028-3606662,MOL-281000,,MISSOULA,MT,1,14,11.96,2.04
04-01-2019,113-8397638-0698664,3MM-1626W-25 PACK,,WANAQUE,NJ,1,10.35,3.96,6.39
04-01-2019,113-3508095-0409825,3MM-2862(2),,WEST CHESTER,OH,1,9.57,8.7,0.87
04-01-2019,113-2566966-3693023,3MM-1539,,SAN DIEGO,CA,1,16.68,13.94,2.74
04-01-2019,111-5475300-5611403,3MM-1626W(10),,Fellsmere,FL,1,6.5,5.37,1.13
04-01-2019,112-5448016-6787434,MOL-1443-1,,Rancho Santa Fe,CA,1,20.14,16.83,3.31
04-01-2019,113-9335761-0503451,3MM-1626W-25 PACK,,SPANAWAY,WA,5,51.75,19.8,31.95
04-01-2019,111-5895653-8343429,MOL-281000,,MOUNTLAKE TERRACE,WA,1,14,11.96,2.04
04-01-2019,113-1600435-7307451,3MM-2113,,SAN FRANCISCO,CA,1,79,64.12,14.88
04-01-2019,113-3462855-1332204,3MM-1626W(10),,WALNUT CREEK,CA,1,6.5,8.95,-2.45
04-01-2019,111-0839580-4057049,MCR-1577,,BOTHELL,WA,1,44.88,38.02,6.86
